feature,mean_importance
E_G_tangible_book_rgro_4q,-0.0028915696021791005
E_G_total_revenues_agro_4q,-0.0026179513920382425
E_G_other_expenses_tcgro_1q,-0.0023822745393473734
E_G_gross_profit_rgro_4q,-0.002284408275048766
E_G_total_capital_agro_4q,-0.002264691025931209
E_G_repurchase_stock_tcgro_1q,-0.0022367603593810405
E_G_total_intangibles_rgro_1q,-0.0020440110346672037
E_G_def_tax_liability_on_rev_ratio,-0.0017723099620136518
E_G_capex_tcgro_4q,-0.0017145670326648376
E_G_current_liabilities_on_tot_cap_ratio,-0.0016467401951270277
E_G_repurchase_stock_agro_4q,-0.0014331583404481596
E_G_repurchase_stock_rgro_1q,-0.001417336292821514
E_G_total_liabilities_on_tot_cap_ratio,-0.0013743097172628893
E_G_gross_profit_on_rev_ratio,-0.001330734267689726
E_G_norm_net_inc_agro_4q,-0.0013184464497344784
E_G_retained_earnings_on_rev_ratio,-0.0012330434010586976
E_G_int_div_income_rgro_1q,-0.001015896314909326
E_G_working_cap_on_tot_cap_ratio,-0.0008814531195854069
E_G_def_tax_liability_on_assets_ratio,-0.0008788233331063044
E_G_gross_property_on_assets_ratio,-0.0008744130364715663
E_G_int_div_income_agro_1q,-0.0008684802403668868
E_G_gross_property_rgro_4q,-0.0008670451827969883
E_G_repurchase_stock_rgro_4q,-0.0008213383611680114
E_G_retained_earnings_on_assets_ratio,-0.0008129392811714209
E_G_net_income_inc_rgro_1q,-0.0006806952736757577
E_G_int_div_income_rgro_4q,-0.0006705844127075644
E_G_shares_out_on_rev_ratio,-0.0006529516313669825
E_G_capex_on_tot_cap_ratio,-0.0005208252936218516
E_G_total_capital_on_assets_ratio,-0.000506561974359454
E_G_current_liabilities_tcgro_1q,-0.0004483331903854415
E_G_working_cap_on_assets_ratio,-0.000411210392752559
E_G_retained_earnings_rgro_1q,-0.0003337700228918328
E_G_int_div_income_tcgro_1q,-0.00033111283412678993
E_G_r_d_on_tot_cap_ratio,-0.0003233554789752513
E_G_net_inc_gro_five_tcgro_4q,-0.00030866173013748276
E_G_current_liabilities_on_rev_ratio,-0.00026430954542737694
E_G_gross_profit_tcgro_4q,-0.00025036022937307
E_G_payables_on_tot_cap_ratio,-0.0002417044767043186
E_G_effective_tax_rate_rgro_1q,-0.00021235325925953453
E_G_r_d_on_rev_ratio,-0.00020246267714773002
E_G_ammor_intangibles_rgro_4q,-0.00020211668408345317
E_G_def_tax_liability_rgro_4q,-0.0001862316776503503
E_G_cogs_on_assets_ratio,-0.00018276556405399935
E_G_operating_income_on_rev_ratio,-5.4623436777767595e-05
E_G_cost_borrowing_rgro_4q,-4.947642885131387e-05
E_G_assets_gro_five_on_assets_ratio,3.605839187930116e-05
E_G_cogs_on_rev_ratio,4.1840194789177775e-05
E_G_current_assets_rgro_1q,4.203158057686229e-05
E_G_gross_profit_on_tot_cap_ratio,0.00012476188351612238
E_G_def_tax_assets_tcgro_4q,0.00012881233358522648
E_G_net_property_on_rev_ratio,0.00015955325930223642
E_G_payables_on_rev_ratio,0.00019278018070426617
E_G_net_income_inc_on_tot_cap_ratio,0.00019629341633694563
E_G_current_liabilities_rgro_4q,0.00021009715686740594
E_G_compre_income_on_rev_ratio,0.0002125479966712307
E_G_divestitures_tcgro_4q,0.00021846886184756498
E_G_effective_tax_rate_on_rev_ratio,0.00025928532960196594
E_G_minority_int_on_rev_ratio,0.0002794338767850513
E_G_current_liabilities_agro_1q,0.0003090050079697981
E_G_effective_tax_rate_on_assets_ratio,0.0003676536430116895
E_G_total_assets_on_tot_cap_ratio,0.00037991691379920536
E_G_gross_profit_on_assets_ratio,0.0004190387760151126
E_G_depre_amor_on_tot_cap_ratio,0.00047163392140007197
E_G_total_div_tcgro_1q,0.0005384844289526459
E_G_assets_gro_five_on_tot_cap_ratio,0.0007316663810253643
E_G_repurchase_stock_tcgro_4q,0.0007505427591999681
E_G_retained_earnings_on_tot_cap_ratio,0.0008234623855576384
E_G_shares_out_on_tot_cap_ratio,0.000854577835476944
E_G_cash_financing_on_rev_ratio,0.0008634884296718548
E_G_current_assets_on_rev_ratio,0.0009312497203214032
E_G_ebit_rgro_4q,0.000969223726889168
E_G_capex_agro_4q,0.000974083190281727
E_G_int_div_income_tcgro_4q,0.001122830660733476
E_G_depre_amor_agro_1q,0.0011249207782193515
E_G_net_debt_agro_1q,0.0012166027384496348
E_G_repurchase_stock_on_assets_ratio,0.0012827562022409643
E_G_asset_writedown_tcgro_4q,0.0014426450496794363
E_G_sga_rgro_4q,0.0016796837448594837
E_G_def_tax_liability_agro_4q,0.0016864995507699155
E_G_cash_acquisitions_on_tot_cap_ratio,0.001694927291808279
E_G_restructuring_charges_on_assets_ratio,0.0016964115923099987
E_G_total_div_on_rev_ratio,0.001728529082377528
E_G_def_tax_assets_on_rev_ratio,0.0017625007850472717
E_G_current_liabilities_tcgro_4q,0.001775515230187563
E_G_assets_gro_five_agro_4q,0.0018192501341189105
E_G_def_tax_liability_tcgro_4q,0.001914351415472093
E_G_cost_borrowing_tcgro_4q,0.002096218375936354
E_G_compre_income_on_assets_ratio,0.0021750983685098423
E_G_net_inc_gro_five_on_rev_ratio,0.0021825179812238636
E_G_ammor_intangibles_tcgro_4q,0.0021875304973436372
E_G_restructuring_charges_on_rev_ratio,0.00221107723151841
E_G_int_div_income_on_rev_ratio,0.0022902826176477652
E_G_cogs_rgro_4q,0.0023492770345335257
E_G_ebitda_on_tot_cap_ratio,0.0023802380635897903
E_G_def_tax_assets_on_assets_ratio,0.002410028132595421
E_G_tangible_book_on_tot_cap_ratio,0.0026215926962612325
E_G_net_property_on_tot_cap_ratio,0.0026845465800092506
E_G_def_tax_assets_rgro_1q,0.002760629909331036
E_G_net_inc_gro_five_on_assets_ratio,0.002931641483080327
E_G_total_div_agro_1q,0.003211508446545852
E_G_assets_gro_five_rgro_4q,0.0033312735774439274
E_G_inventory_on_tot_cap_ratio,0.003345256516542483
E_G_sga_on_rev_ratio,0.0034062897256856516
E_G_current_assets_on_assets_ratio,0.0034664674398383498
E_G_ops_expenses_rgro_4q,0.003577604536250978
E_G_quick_ratio_tcgro_4q,0.00358692126579524
E_G_quick_ratio_rgro_1q,0.0036434452964751564
E_G_interest_expense_on_tot_cap_ratio,0.0037063213980602196
E_G_common_equity_on_assets_ratio,0.0037766183709199595
E_G_cash_investing_rgro_4q,0.0037989735075470653
E_G_inventory_on_rev_ratio,0.003917695850993575
E_G_norm_net_inc_tcgro_1q,0.0039429154272032085
E_G_def_tax_assets_on_tot_cap_ratio,0.004018852809012474
E_G_payables_tcgro_4q,0.004196938493608715
E_G_current_liabilities_on_assets_ratio,0.004202231378644716
E_G_ebitda_on_rev_ratio,0.004656999977733789
E_G_unusual_items_on_assets_ratio,0.004706484515772003
E_G_net_debt_on_tot_cap_ratio,0.005083613577169732
E_G_asset_writedown_rgro_4q,0.00513972640822209
E_G_receivables_on_assets_ratio,0.0052009160138056345
E_G_issuance_stock_on_assets_ratio,0.005253141173445242
E_G_shares_out_tcgro_4q,0.00578061099366145
E_G_ammor_intangibles_on_tot_cap_ratio,0.0060258068916546285
E_G_other_expenses_on_assets_ratio,0.0063189501521692445
E_G_depre_amor_agro_4q,0.006486442803047299
E_G_total_div_on_tot_cap_ratio,0.00651176311285252
E_G_depre_amor_on_assets_ratio,0.007973917576355894
E_G_net_income_inc_tcgro_4q,0.008040522287338725
E_G_issuance_stock_on_tot_cap_ratio,0.008927516921487832
E_G_interest_expense_tcgro_4q,0.009208417696563099
E_G_cash_equi_on_assets_ratio,0.009596420266038585
E_G_ebitda_on_assets_ratio,0.01638569529722168
E_G_cash_operations_on_tot_cap_ratio,0.032290001228165256
E_G_cash_operations_on_rev_ratio,0.0398948747001354
E_G_cash_operations_rgro_4q,0.06353485232472147
E_G_cash_operations_on_assets_ratio,0.11525518868722098
