feature,mean_importance
E_G_gross_property_rgro_4q,-0.0028594987150675545
E_G_quick_ratio_rgro_1q,-0.002557309836329058
E_G_current_liabilities_on_rev_ratio,-0.002351513237403735
E_G_def_tax_assets_on_assets_ratio,-0.0021181027126107475
E_G_total_div_tcgro_1q,-0.0017236620839060745
E_G_ops_expenses_rgro_4q,-0.0016414339405759649
E_G_current_liabilities_on_tot_cap_ratio,-0.0014969044799593933
E_G_norm_net_inc_agro_4q,-0.001437434188708231
E_G_capex_agro_4q,-0.0013351645917183963
E_G_int_div_income_rgro_4q,-0.0013060080496076654
E_G_current_liabilities_rgro_4q,-0.001218380015005005
E_G_effective_tax_rate_rgro_1q,-0.0011519969128793272
E_G_total_div_agro_1q,-0.0010079117810364636
E_G_capex_on_tot_cap_ratio,-0.0009529287225859551
E_G_def_tax_assets_rgro_1q,-0.000952253894676236
E_G_net_income_inc_rgro_1q,-0.0007616681742404596
E_G_repurchase_stock_tcgro_4q,-0.0007314738412074085
E_G_retained_earnings_rgro_1q,-0.0007287441924416326
E_G_asset_writedown_tcgro_4q,-0.0006952801262981034
E_G_repurchase_stock_agro_4q,-0.0005269827418252881
E_G_repurchase_stock_tcgro_1q,-0.0003156661025396468
E_G_def_tax_assets_on_rev_ratio,-0.00016464108936730114
E_G_effective_tax_rate_on_assets_ratio,-5.818236453560832e-05
E_G_current_liabilities_on_assets_ratio,-1.2981332761785591e-05
E_G_r_d_on_tot_cap_ratio,5.549680705493332e-05
E_G_repurchase_stock_rgro_1q,5.840279628600564e-05
E_G_int_div_income_tcgro_1q,0.00010001707890362476
E_G_net_income_inc_on_tot_cap_ratio,0.000124676332832363
E_G_receivables_on_assets_ratio,0.00018620646931956087
E_G_def_tax_assets_tcgro_4q,0.00021917215014251036
E_G_r_d_on_rev_ratio,0.0002854841807435893
E_G_ammor_intangibles_rgro_4q,0.00029215429428475215
E_G_cost_borrowing_rgro_4q,0.0003146516987727055
E_G_gross_profit_on_rev_ratio,0.00037613542266041745
E_G_cash_financing_on_rev_ratio,0.0004273465142810573
E_G_cash_acquisitions_on_tot_cap_ratio,0.0005432790984182701
E_G_divestitures_tcgro_4q,0.0005600438793173957
E_G_shares_out_tcgro_4q,0.0006128691791171481
E_G_int_div_income_tcgro_4q,0.0006261307735249133
E_G_issuance_stock_on_tot_cap_ratio,0.0006799858353308097
E_G_current_liabilities_tcgro_4q,0.0006914751163295096
E_G_net_property_on_rev_ratio,0.0007283249800253078
E_G_def_tax_assets_on_tot_cap_ratio,0.0008130292226734559
E_G_repurchase_stock_on_assets_ratio,0.0008412732523569554
E_G_other_expenses_tcgro_1q,0.0008488287593832134
E_G_total_assets_on_tot_cap_ratio,0.0008527640030733585
E_G_total_intangibles_rgro_1q,0.0009468417049735223
E_G_retained_earnings_on_tot_cap_ratio,0.0009740664648223874
E_G_current_liabilities_agro_1q,0.0010254561619949976
E_G_total_div_on_rev_ratio,0.0010325141299599272
E_G_effective_tax_rate_on_rev_ratio,0.001137664945847172
E_G_depre_amor_agro_1q,0.0011405588056172754
E_G_operating_income_on_rev_ratio,0.001196718327257229
E_G_def_tax_liability_agro_4q,0.0012022597184206396
E_G_cogs_on_rev_ratio,0.0012939391191923
E_G_current_liabilities_tcgro_1q,0.0013038315561865854
E_G_total_capital_on_assets_ratio,0.0013427039280118568
E_G_payables_tcgro_4q,0.0013789674875314684
E_G_shares_out_on_tot_cap_ratio,0.001417003200810041
E_G_def_tax_liability_rgro_4q,0.0014915182736534248
E_G_gross_profit_on_tot_cap_ratio,0.001500535025362415
E_G_cogs_on_assets_ratio,0.0015179539476142922
E_G_restructuring_charges_on_assets_ratio,0.001618842699926315
E_G_compre_income_on_rev_ratio,0.0016968833004107231
E_G_int_div_income_agro_1q,0.001717505761431537
E_G_int_div_income_on_rev_ratio,0.0017741977731973503
E_G_retained_earnings_on_assets_ratio,0.0017760511441936356
E_G_quick_ratio_tcgro_4q,0.0017899589055758835
E_G_minority_int_on_rev_ratio,0.0017974585286974708
E_G_ebit_rgro_4q,0.0018848748972829176
E_G_asset_writedown_rgro_4q,0.0019011467833129792
E_G_def_tax_liability_on_assets_ratio,0.0019097864347484617
E_G_shares_out_on_rev_ratio,0.0019966611285468505
E_G_tangible_book_rgro_4q,0.0020424272123439335
E_G_total_capital_agro_4q,0.002086673563354724
E_G_payables_on_rev_ratio,0.0020891565411313984
E_G_net_inc_gro_five_tcgro_4q,0.002115655878485001
E_G_repurchase_stock_rgro_4q,0.002175956654264255
E_G_cost_borrowing_tcgro_4q,0.0021803616878509845
E_G_net_inc_gro_five_on_assets_ratio,0.002184227621160406
E_G_assets_gro_five_on_assets_ratio,0.0022707355481876635
E_G_def_tax_liability_on_rev_ratio,0.002288526290513737
E_G_net_income_inc_tcgro_4q,0.0026066798283683966
E_G_common_equity_on_assets_ratio,0.002619121850032613
E_G_assets_gro_five_rgro_4q,0.0026215554142904884
E_G_gross_profit_on_assets_ratio,0.0026330095751262773
E_G_int_div_income_rgro_1q,0.0026346434023252208
E_G_depre_amor_agro_4q,0.0026487575950955187
E_G_working_cap_on_tot_cap_ratio,0.00266255733622599
E_G_tangible_book_on_tot_cap_ratio,0.00269792792511806
E_G_assets_gro_five_on_tot_cap_ratio,0.0027462607670484694
E_G_capex_tcgro_4q,0.002897733714341988
E_G_total_liabilities_on_tot_cap_ratio,0.0029375766631652644
E_G_net_inc_gro_five_on_rev_ratio,0.0030068523566912364
E_G_current_assets_on_rev_ratio,0.0030108502138515235
E_G_total_revenues_agro_4q,0.0030304145192482923
E_G_net_debt_on_tot_cap_ratio,0.003394298513748906
E_G_assets_gro_five_agro_4q,0.0035935031666996632
E_G_current_assets_rgro_1q,0.003717816141370678
E_G_gross_profit_rgro_4q,0.003833681811764389
E_G_sga_rgro_4q,0.003881501211854188
E_G_net_debt_agro_1q,0.00402249838927714
E_G_retained_earnings_on_rev_ratio,0.004063823055894833
E_G_ammor_intangibles_tcgro_4q,0.004219202040601888
E_G_inventory_on_tot_cap_ratio,0.004401841851538013
E_G_payables_on_tot_cap_ratio,0.004402352564668699
E_G_total_div_on_tot_cap_ratio,0.004492664883062891
E_G_ebitda_on_tot_cap_ratio,0.0047553272551990045
E_G_working_cap_on_assets_ratio,0.00481000307837619
E_G_gross_property_on_assets_ratio,0.0049758086746346745
E_G_sga_on_rev_ratio,0.0049921877438005025
E_G_net_property_on_tot_cap_ratio,0.004993662967862545
E_G_ebitda_on_rev_ratio,0.0051212912851676725
E_G_current_assets_on_assets_ratio,0.005225018049081942
E_G_compre_income_on_assets_ratio,0.005932248082225233
E_G_restructuring_charges_on_rev_ratio,0.005947059991826054
E_G_def_tax_liability_tcgro_4q,0.005955639231457077
E_G_unusual_items_on_assets_ratio,0.006037423445357048
E_G_depre_amor_on_assets_ratio,0.0065249865383568695
E_G_cash_investing_rgro_4q,0.006829859067101951
E_G_cash_equi_on_assets_ratio,0.006916295588260746
E_G_other_expenses_on_assets_ratio,0.0071041164602630436
E_G_ammor_intangibles_on_tot_cap_ratio,0.007149519894033796
E_G_interest_expense_tcgro_4q,0.007974833326630414
E_G_cogs_rgro_4q,0.008480722757565373
E_G_inventory_on_rev_ratio,0.008693792846518545
E_G_depre_amor_on_tot_cap_ratio,0.008808307675735072
E_G_gross_profit_tcgro_4q,0.00939267879984349
E_G_interest_expense_on_tot_cap_ratio,0.009462237534579643
E_G_cash_operations_on_rev_ratio,0.009596373989866281
E_G_norm_net_inc_tcgro_1q,0.00961824061156975
E_G_issuance_stock_on_assets_ratio,0.009681236869268427
E_G_ebitda_on_assets_ratio,0.031280160994094156
E_G_cash_operations_rgro_4q,0.05506887976241487
E_G_cash_operations_on_tot_cap_ratio,0.0635041222012228
E_G_cash_operations_on_assets_ratio,0.07020699616556157
