feature,mean_importance
E_G_total_intangibles_rgro_1q,-0.003478383303278043
E_G_current_liabilities_on_rev_ratio,-0.0031668470027011787
E_G_capex_tcgro_4q,-0.003008214132628584
E_G_current_liabilities_rgro_4q,-0.002938832945444847
E_G_total_capital_agro_4q,-0.0024510048179660626
E_G_total_revenues_agro_4q,-0.002301944354481655
E_G_operating_income_on_rev_ratio,-0.002077382713691922
E_G_tangible_book_rgro_4q,-0.0017626875667349328
E_G_cogs_rgro_4q,-0.0017464011132188207
E_G_gross_profit_tcgro_4q,-0.001660797539649328
E_G_int_div_income_agro_1q,-0.0016181907616955038
E_G_gross_profit_on_tot_cap_ratio,-0.0016177924264936805
E_G_depre_amor_agro_1q,-0.0015580103883347297
E_G_total_div_tcgro_1q,-0.0014678566932807002
E_G_net_property_on_tot_cap_ratio,-0.0014534777206617778
E_G_repurchase_stock_rgro_4q,-0.0014478904138106707
E_G_net_inc_gro_five_on_rev_ratio,-0.0013087506204364162
E_G_gross_profit_on_assets_ratio,-0.0012983763394794567
E_G_effective_tax_rate_rgro_1q,-0.001231907370873353
E_G_cost_borrowing_tcgro_4q,-0.0011172420548310024
E_G_net_income_inc_rgro_1q,-0.0011005786261703344
E_G_cost_borrowing_rgro_4q,-0.0010996231071336738
E_G_current_liabilities_agro_1q,-0.001068414947769758
E_G_total_assets_on_tot_cap_ratio,-0.0009231671364949956
E_G_total_capital_on_assets_ratio,-0.0008441614759773453
E_G_retained_earnings_rgro_1q,-0.0008429527614115084
E_G_repurchase_stock_tcgro_1q,-0.00079479066660183
E_G_repurchase_stock_rgro_1q,-0.0007741762486334957
E_G_repurchase_stock_agro_4q,-0.0007294176751965864
E_G_working_cap_on_assets_ratio,-0.000710320078521276
E_G_retained_earnings_on_rev_ratio,-0.000693046172998113
E_G_compre_income_on_rev_ratio,-0.00066804700083406
E_G_int_div_income_rgro_1q,-0.0006159426068929275
E_G_current_assets_rgro_1q,-0.0005624296158013075
E_G_repurchase_stock_tcgro_4q,-0.00044458465231347335
E_G_gross_property_rgro_4q,-0.00043849500015793466
E_G_net_inc_gro_five_tcgro_4q,-0.00037970317440648714
E_G_current_liabilities_tcgro_1q,-0.00027974422790153495
E_G_r_d_on_rev_ratio,-0.0002415706563542841
E_G_ebitda_on_tot_cap_ratio,-0.00010295020615402883
E_G_quick_ratio_rgro_1q,-8.451423565830618e-05
E_G_norm_net_inc_agro_4q,-6.88942800364023e-05
E_G_def_tax_assets_tcgro_4q,-6.671412832151002e-05
E_G_gross_property_on_assets_ratio,-3.76804638014705e-05
E_G_quick_ratio_tcgro_4q,8.719176575089361e-06
E_G_gross_profit_rgro_4q,1.6688327731750884e-05
E_G_payables_on_rev_ratio,2.828656830755616e-05
E_G_cogs_on_assets_ratio,3.283879727044026e-05
E_G_def_tax_liability_agro_4q,4.009979637643601e-05
E_G_current_liabilities_on_tot_cap_ratio,7.038063091817648e-05
E_G_ammor_intangibles_tcgro_4q,0.00010701632847950337
E_G_int_div_income_rgro_4q,0.00011298798559058464
E_G_r_d_on_tot_cap_ratio,0.00014902723231263737
E_G_def_tax_liability_on_rev_ratio,0.00015137503447866242
E_G_capex_agro_4q,0.00018457549484637292
E_G_divestitures_tcgro_4q,0.0002485933631083626
E_G_shares_out_on_tot_cap_ratio,0.00024988923856252845
E_G_int_div_income_tcgro_1q,0.0003456345369687086
E_G_effective_tax_rate_on_assets_ratio,0.0003654215731770605
E_G_minority_int_on_rev_ratio,0.0003662836607642994
E_G_gross_profit_on_rev_ratio,0.00037028524447308976
E_G_working_cap_on_tot_cap_ratio,0.000398359881661825
E_G_total_div_agro_1q,0.00046493979221630123
E_G_ebit_rgro_4q,0.00056806019502732
E_G_def_tax_liability_on_assets_ratio,0.0006074583846762405
E_G_def_tax_liability_rgro_4q,0.000607841627150163
E_G_net_property_on_rev_ratio,0.000681259310381721
E_G_ammor_intangibles_rgro_4q,0.0007503992708607354
E_G_retained_earnings_on_assets_ratio,0.0007512865372509614
E_G_current_assets_on_rev_ratio,0.0007873074472970809
E_G_int_div_income_tcgro_4q,0.0008044323447473301
E_G_assets_gro_five_on_tot_cap_ratio,0.0008211181296369552
E_G_effective_tax_rate_on_rev_ratio,0.00085741072320763
E_G_assets_gro_five_on_assets_ratio,0.000912991934268148
E_G_unusual_items_on_assets_ratio,0.0009723952227568943
E_G_receivables_on_assets_ratio,0.0009985487404353232
E_G_cogs_on_rev_ratio,0.0010104795993052585
