feature,mean_importance
E_G_def_tax_liability_on_rev_ratio,-0.006987665005114341
E_G_shares_out_on_rev_ratio,-0.004456862035475151
E_G_depre_amor_agro_1q,-0.0036373086939093025
E_G_current_liabilities_on_rev_ratio,-0.003241526223758573
E_G_def_tax_assets_on_rev_ratio,-0.0031961441319021235
E_G_total_revenues_agro_4q,-0.003190779988541603
E_G_int_div_income_agro_1q,-0.003147865328406385
E_G_total_capital_on_assets_ratio,-0.003144519216611763
E_G_net_debt_on_tot_cap_ratio,-0.0030910931566599186
E_G_ammor_intangibles_rgro_4q,-0.0030720669915853096
E_G_shares_out_tcgro_4q,-0.002779004842667243
E_G_assets_gro_five_on_assets_ratio,-0.0027263216743523833
E_G_retained_earnings_on_rev_ratio,-0.0027029835114792842
E_G_receivables_on_assets_ratio,-0.0024254217438588023
E_G_gross_profit_on_tot_cap_ratio,-0.002308203779918938
E_G_cash_investing_rgro_4q,-0.0023000845185962905
E_G_gross_property_rgro_4q,-0.002097502828198805
E_G_def_tax_liability_agro_4q,-0.002080695080500572
E_G_effective_tax_rate_on_rev_ratio,-0.0020172202906824977
E_G_capex_on_tot_cap_ratio,-0.0019870690768885035
E_G_net_income_inc_rgro_1q,-0.001951267163506487
E_G_effective_tax_rate_on_assets_ratio,-0.0018628189981046094
E_G_ebit_rgro_4q,-0.001760077434611418
E_G_int_div_income_rgro_1q,-0.0016407477872220078
E_G_cash_acquisitions_on_tot_cap_ratio,-0.0015352148922913589
E_G_payables_tcgro_4q,-0.0015215258655551622
E_G_current_liabilities_tcgro_1q,-0.0014783867535029804
E_G_repurchase_stock_agro_4q,-0.0014567238234004965
E_G_net_property_on_rev_ratio,-0.0014357225297906063
E_G_restructuring_charges_on_assets_ratio,-0.0013282218984841387
E_G_capex_tcgro_4q,-0.0012327121216344494
E_G_compre_income_on_rev_ratio,-0.0011715853654284958
E_G_current_liabilities_agro_1q,-0.0011321369802782533
E_G_def_tax_liability_rgro_4q,-0.0010776285175638557
E_G_gross_property_on_assets_ratio,-0.0010166997595709936
E_G_repurchase_stock_tcgro_4q,-0.0009381488070420385
E_G_total_liabilities_on_tot_cap_ratio,-0.0008396127609596515
E_G_net_income_inc_on_tot_cap_ratio,-0.0007461186183756796
E_G_ebitda_on_rev_ratio,-0.0006753412668226266
E_G_def_tax_liability_tcgro_4q,-0.000608167624983924
E_G_quick_ratio_rgro_1q,-0.0005645804779645713
E_G_asset_writedown_rgro_4q,-0.0005408560218414183
E_G_retained_earnings_on_assets_ratio,-0.000521821198127026
E_G_def_tax_assets_on_assets_ratio,-0.00035097915712323235
E_G_cogs_rgro_4q,-0.0002890146910293767
E_G_current_liabilities_tcgro_4q,-0.00024331962730750334
E_G_minority_int_on_rev_ratio,-0.00020786352097275086
E_G_payables_on_rev_ratio,-0.00016278112965919522
E_G_total_intangibles_rgro_1q,-0.00015509159304298857
E_G_current_liabilities_on_tot_cap_ratio,-0.00013941256595439988
E_G_repurchase_stock_rgro_1q,-0.00013872629000806215
E_G_total_assets_on_tot_cap_ratio,-0.00013422082707814642
E_G_int_div_income_rgro_4q,-0.00013104581771710143
E_G_sga_rgro_4q,-8.252569101603324e-05
E_G_restructuring_charges_on_rev_ratio,-3.944147032044487e-05
E_G_compre_income_on_assets_ratio,-2.3810010507974154e-05
E_G_net_inc_gro_five_on_assets_ratio,-2.1675604504967084e-05
E_G_int_div_income_tcgro_1q,-9.443060655067726e-06
E_G_def_tax_liability_on_assets_ratio,1.7684698375641793e-05
E_G_interest_expense_on_tot_cap_ratio,5.4998117728821684e-05
E_G_operating_income_on_rev_ratio,5.939215817187815e-05
E_G_current_liabilities_on_assets_ratio,8.064158448450875e-05
E_G_payables_on_tot_cap_ratio,0.00013516285596328891
E_G_quick_ratio_tcgro_4q,0.0001741968123344817
E_G_shares_out_on_tot_cap_ratio,0.00023814137495332678
E_G_asset_writedown_tcgro_4q,0.00033242229864307584
E_G_def_tax_assets_rgro_1q,0.0003812770993640635
E_G_current_liabilities_rgro_4q,0.00048499920754234703
E_G_r_d_on_tot_cap_ratio,0.0004905780545046756
E_G_norm_net_inc_tcgro_1q,0.0004963976936090964
E_G_repurchase_stock_tcgro_1q,0.0006197723145878076
E_G_int_div_income_tcgro_4q,0.0007653257408812397
E_G_norm_net_inc_agro_4q,0.0008242833895100388
E_G_working_cap_on_assets_ratio,0.0008363279515318567
E_G_inventory_on_tot_cap_ratio,0.0008766991586798056
E_G_retained_earnings_on_tot_cap_ratio,0.0008937542382580377
E_G_total_div_on_rev_ratio,0.0009509811532348644
E_G_gross_profit_tcgro_4q,0.0010533122024585673
E_G_assets_gro_five_rgro_4q,0.0010928764970517424
E_G_total_div_tcgro_1q,0.0011474140039181347
E_G_common_equity_on_assets_ratio,0.0011516004957915272
E_G_def_tax_assets_on_tot_cap_ratio,0.0011526028727412152
E_G_def_tax_assets_tcgro_4q,0.00119922290179304
E_G_capex_agro_4q,0.0012771674393604604
E_G_repurchase_stock_rgro_4q,0.0012935677000613932
E_G_gross_profit_on_rev_ratio,0.0013767209761521126
E_G_ammor_intangibles_tcgro_4q,0.0013959756052188466
E_G_net_inc_gro_five_tcgro_4q,0.0014490725835528463
E_G_cogs_on_rev_ratio,0.0014632495558256186
E_G_current_assets_rgro_1q,0.0014724466203273946
E_G_current_assets_on_rev_ratio,0.0015219447960861166
E_G_total_div_agro_1q,0.0015806176719014076
