feature,mean_importance
E_G_effective_tax_rate_on_rev_ratio,-0.004320288253933768
E_G_gross_profit_on_tot_cap_ratio,-0.0038008339111986643
E_G_def_tax_liability_on_rev_ratio,-0.0024811431277779405
E_G_compre_income_on_assets_ratio,-0.0022318693071493923
E_G_shares_out_tcgro_4q,-0.0019570743672873816
E_G_total_capital_on_assets_ratio,-0.0018999525724830656
E_G_net_debt_on_tot_cap_ratio,-0.0018437867006040442
E_G_int_div_income_tcgro_4q,-0.0016620181088315088
E_G_net_income_inc_rgro_1q,-0.001540188217297056
E_G_cogs_on_rev_ratio,-0.0013719008352685359
E_G_net_inc_gro_five_on_assets_ratio,-0.0012914750317878255
E_G_net_income_inc_on_tot_cap_ratio,-0.0012815242381390203
E_G_shares_out_on_tot_cap_ratio,-0.00125029500731626
E_G_current_liabilities_agro_1q,-0.0011588169716530649
E_G_assets_gro_five_agro_4q,-0.0011479849389599117
E_G_int_div_income_rgro_1q,-0.0009395499941751484
E_G_gross_property_rgro_4q,-0.0009380144608954755
E_G_repurchase_stock_rgro_1q,-0.000789931149070977
E_G_repurchase_stock_agro_4q,-0.0006582119879547821
E_G_cash_acquisitions_on_tot_cap_ratio,-0.0006526191176361662
E_G_quick_ratio_rgro_1q,-0.0006502964307930181
E_G_net_property_on_rev_ratio,-0.0006408532778802601
E_G_retained_earnings_on_rev_ratio,-0.000637540065630815
E_G_effective_tax_rate_on_assets_ratio,-0.0005950575203603426
E_G_def_tax_assets_rgro_1q,-0.0005683724752571951
E_G_asset_writedown_rgro_4q,-0.0005457551639622249
E_G_def_tax_assets_on_rev_ratio,-0.0005417617035523015
E_G_current_assets_rgro_1q,-0.0005165759527538394
E_G_def_tax_liability_tcgro_4q,-0.00046566164950422316
E_G_current_liabilities_rgro_4q,-0.00044037628002190353
E_G_norm_net_inc_tcgro_1q,-0.00042769561668507536
E_G_net_property_on_tot_cap_ratio,-0.0004253410094158472
E_G_repurchase_stock_tcgro_1q,-0.0004193154283456013
E_G_capex_on_tot_cap_ratio,-0.00038377420613050495
E_G_shares_out_on_rev_ratio,-0.0003741829323250512
E_G_effective_tax_rate_rgro_1q,-0.00032528879603112016
E_G_retained_earnings_on_assets_ratio,-0.0002040556233194324
E_G_operating_income_on_rev_ratio,-0.00019029131749390694
E_G_norm_net_inc_agro_4q,-0.00018459815609805919
E_G_total_liabilities_on_tot_cap_ratio,-0.0001623383064713546
E_G_restructuring_charges_on_assets_ratio,-0.00015794343574581092
E_G_r_d_on_tot_cap_ratio,-0.00012355833184353183
E_G_current_liabilities_tcgro_1q,-0.00011417837776687146
E_G_working_cap_on_assets_ratio,-0.00010841526137171931
E_G_def_tax_liability_rgro_4q,-9.459610299537014e-05
E_G_int_div_income_agro_1q,-4.120292627169952e-05
E_G_common_equity_on_assets_ratio,-3.578244463225966e-05
E_G_ammor_intangibles_rgro_4q,7.816600170589272e-05
E_G_total_assets_on_tot_cap_ratio,0.00011054455591618107
E_G_def_tax_assets_on_assets_ratio,0.0001330616684064534
E_G_payables_on_rev_ratio,0.0002074087571032446
E_G_repurchase_stock_tcgro_4q,0.0002093348332655065
E_G_int_div_income_tcgro_1q,0.0002966215781691317
E_G_total_intangibles_rgro_1q,0.00037070730841530785
E_G_retained_earnings_rgro_1q,0.0003796707917952169
E_G_def_tax_liability_on_assets_ratio,0.0004364913150205374
E_G_minority_int_on_rev_ratio,0.00048326767219669664
E_G_compre_income_on_rev_ratio,0.0005511963227070704
E_G_cost_borrowing_tcgro_4q,0.0005875266185518923
E_G_repurchase_stock_rgro_4q,0.0006191403168067211
E_G_r_d_on_rev_ratio,0.0006261823705828063
E_G_asset_writedown_tcgro_4q,0.0006487196275723695
E_G_retained_earnings_on_tot_cap_ratio,0.0006869041171765344
E_G_repurchase_stock_on_assets_ratio,0.0008107015144780294
E_G_payables_on_tot_cap_ratio,0.0008229948326298863
E_G_net_inc_gro_five_on_rev_ratio,0.0008369366133825218
E_G_cash_investing_rgro_4q,0.0008461792464773188
E_G_current_liabilities_on_tot_cap_ratio,0.0009589375686491763
E_G_def_tax_liability_agro_4q,0.0009612382237509376
E_G_sga_rgro_4q,0.0009879891979882483
E_G_other_expenses_tcgro_1q,0.0010344623706518674
E_G_gross_profit_on_rev_ratio,0.0010594184501307557
E_G_int_div_income_rgro_4q,0.0010607523711737676
E_G_payables_tcgro_4q,0.0011151288452522668
E_G_quick_ratio_tcgro_4q,0.001119480612031276
E_G_gross_property_on_assets_ratio,0.0012017163638517459
E_G_assets_gro_five_on_assets_ratio,0.001264078060026097
E_G_depre_amor_agro_1q,0.0012816631527351684
E_G_capex_agro_4q,0.0013541185520045574
E_G_cash_financing_on_rev_ratio,0.001400709784405163
E_G_current_liabilities_tcgro_4q,0.001473305170409256
E_G_restructuring_charges_on_rev_ratio,0.0014921035705358742
E_G_def_tax_assets_on_tot_cap_ratio,0.0016504190482473757
E_G_ebit_rgro_4q,0.0016779674933186661
E_G_total_div_agro_1q,0.0017856582118806696
E_G_current_assets_on_assets_ratio,0.0018091426837001045
E_G_current_liabilities_on_assets_ratio,0.001868767530374371
E_G_tangible_book_on_tot_cap_ratio,0.001949574753330241
