feature,mean_importance
E_G_other_expenses_on_tot_cap_ratio,-0.007914647404993591
E_G_other_expenses_on_assets_ratio,-0.006430223615187303
E_G_cash_financing_rgro_1q,-0.006401843127624862
E_G_quick_ratio_on_assets_ratio,-0.004293457860555816
E_G_quick_ratio_on_tot_cap_ratio,-0.00406142937661289
E_G_capex_tcgro_4q,-0.004014954719913644
E_G_cash_financing_tcgro_1q,-0.0037085598670556718
E_G_current_assets_on_rev_ratio,-0.0033595571703858296
E_G_net_property_on_rev_ratio,-0.0032880189905376113
E_G_payables_agro_4q,-0.003199593966644554
E_G_cash_investing_rgro_1q,-0.0030855558239455626
E_G_total_div_on_tot_cap_ratio,-0.003030985701574118
E_G_def_tax_liability_tcgro_4q,-0.0029818851344527884
E_G_other_expenses_agro_4q,-0.0025685847182089993
E_G_retained_earnings_rgro_4q,-0.002322027911816682
E_G_tax_expense_on_rev_ratio,-0.0022806058071863865
E_G_quick_ratio_on_rev_ratio,-0.002256589804921694
E_G_working_cap_on_tot_cap_ratio,-0.002173599311922647
E_G_cash_financing_tcgro_4q,-0.002079272180702274
E_G_sga_tcgro_4q,-0.0020388397096537726
E_G_ebt_x_unusual_on_rev_ratio,-0.0019781275173507583
E_G_assets_gro_five_agro_1q,-0.0019761991336273875
E_G_total_liabilities_on_rev_ratio,-0.0019742660615009954
E_G_receivables_tcgro_1q,-0.001898674954262325
E_G_def_tax_liability_on_assets_ratio,-0.0018939322602490537
E_G_depre_amor_rgro_4q,-0.0018890454666714795
E_G_operating_income_on_tot_cap_ratio,-0.0018561656085444244
E_G_interest_expense_rgro_1q_diff_E_G_cash_operations_on_assets_ratio,-0.001844809674421799
E_G_net_debt_on_assets_ratio,-0.0017657919574151748
E_G_compre_income_agro_4q,-0.0017262682724185296
E_G_ops_expenses_rgro_4q,-0.0017017565157696035
E_G_def_tax_liability_on_tot_cap_ratio,-0.0016638742404567087
E_G_total_div_on_assets_ratio,-0.0016404900371622233
E_G_interest_expense_rgro_4q,-0.0016364962552483763
E_G_net_inc_gro_five_agro_1q,-0.0016076701363814338
E_G_net_income_inc_tcgro_4q,-0.001597214826456872
E_G_sga_on_rev_ratio,-0.0015715686163397357
E_G_cogs_agro_4q,-0.0015601010463281773
E_G_norm_net_inc_on_assets_ratio,-0.0015213612271493871
E_G_capex_rgro_4q,-0.0015026221578505528
E_G_ebt_x_unusual_on_tot_cap_ratio,-0.0013103624030534444
E_G_current_assets_on_assets_ratio,-0.0012704080379288163
E_G_total_expenses_rgro_1q,-0.001253720486576726
E_G_total_div_rgro_1q,-0.0012225038277863698
E_G_ebit_rgro_4q,-0.0012181612965913135
E_G_depre_amor_rgro_1q,-0.0011760517238301738
E_G_common_equity_agro_4q,-0.0010843643776407453
E_G_total_intangibles_on_tot_cap_ratio,-0.0009834811998927773
E_G_total_capital_agro_1q,-0.0009563360476161576
E_G_depre_amor_on_rev_ratio,-0.0009530668652133923
E_G_ammor_intangibles_on_rev_ratio,-0.0009407779221367596
E_G_depre_amor_on_tot_cap_ratio,-0.0009246249996340605
E_G_ammor_intangibles_on_assets_ratio,-0.0008992654479587081
E_G_int_div_income_on_tot_cap_ratio,-0.0008925433819565009
E_G_cash_operations_on_assets_ratio,-0.0008716285405724999
E_G_inventory_rgro_1q,-0.000816636144350924
E_G_cost_borrowing_tcgro_1q,-0.0007835619381622028
E_G_minority_int_on_rev_ratio,-0.0007730277832847188
E_G_net_income_inc_rgro_4q,-0.000740242529519608
E_G_operating_income_rgro_4q,-0.0007375715363368452
E_G_ops_expenses_tcgro_4q,-0.0007347823780449625
E_G_inventory_tcgro_1q,-0.0007303132415037661
E_G_ammor_intangibles_agro_1q,-0.000717726755490844
E_G_total_debt_on_tot_cap_ratio,-0.0007011474310015586
E_G_ebt_x_unusual_rgro_4q,-0.0006840788991128611
E_G_ammor_intangibles_tcgro_4q,-0.0006809979165632197
E_G_def_tax_assets_on_tot_cap_ratio,-0.0006455169560488638
E_G_asset_writedown_on_rev_ratio,-0.0006435838070602218
E_G_asset_writedown_tcgro_4q,-0.000625958746022115
E_G_payables_on_tot_cap_ratio,-0.0005878645446534935
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_ammor_intangibles_on_assets_ratio,-0.0005802541852881094
E_G_pref_div_on_tot_cap_ratio,-0.0005638968298907976
E_G_net_inc_gro_five_agro_4q,-0.0005308914695034694
E_G_current_assets_on_tot_cap_ratio,-0.0004961582231391981
E_G_shares_out_on_rev_ratio,-0.00043209192722637457
E_G_current_liabilities_agro_1q,-0.000426524638221637
E_G_def_tax_assets_agro_1q,-0.00042103702875480044
E_G_other_expenses_tcgro_1q,-0.0003935510546374976
E_G_gross_property_on_rev_ratio,-0.00039304792468637385
E_G_rev_gro_five_on_tot_cap_ratio,-0.00038730133864084415
E_G_pref_div_on_rev_ratio,-0.0003436117972506647
