feature,mean_importance
E_G_working_cap_on_tot_cap_ratio,-0.0031366749843954934
E_G_net_income_inc_agro_1q,-0.002844160642488669
E_G_total_assets_tcgro_4q,-0.002221338428492481
E_G_cost_borrowing_tcgro_1q,-0.001632086218918749
E_G_gross_property_agro_4q,-0.0013880333354269192
E_G_repurchase_stock_agro_4q,-0.0013760397067950846
E_G_net_inc_gro_five_agro_4q,-0.0013576663223946572
E_G_cost_borrowing_rgro_1q,-0.0011904351701942262
E_G_common_equity_rgro_4q,-0.0011760551507150052
E_G_total_liabilities_tcgro_1q,-0.0011712484863855455
E_G_def_tax_assets_agro_1q,-0.0010476701073555694
E_G_ebt_x_unusual_on_rev_ratio,-0.0010453536864371005
E_G_current_assets_on_rev_ratio_ratio_E_G_cash_equi_on_tot_cap_ratio,-0.0009864106606519818
E_G_net_debt_on_tot_cap_ratio,-0.0009363933476789543
E_G_net_inc_gro_five_rgro_4q,-0.0009127944287591116
E_G_inventory_rgro_4q,-0.0008574803583280888
E_G_total_debt_on_tot_cap_ratio,-0.0007943360761741069
E_G_issuance_stock_on_rev_ratio,-0.0007598714906053127
E_G_total_div_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.0007226970863658643
E_G_current_assets_tcgro_4q,-0.0007216862526937317
E_G_cash_investing_on_rev_ratio,-0.0006813539690496473
E_G_receivables_on_tot_cap_ratio,-0.0006716467820603089
E_G_gross_property_on_rev_ratio,-0.0006637189309923741
E_G_repurchase_stock_rgro_4q,-0.000597983750765374
E_G_current_liabilities_agro_1q,-0.0005309365395066212
E_G_effective_tax_rate_on_tot_cap_ratio,-0.0005169214635189045
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_depre_amor_agro_1q,-0.0004761874360187379
E_G_interest_expense_on_tot_cap_ratio,-0.000472658415159366
E_G_cogs_tcgro_1q,-0.0004677314287921952
E_G_net_debt_on_assets_ratio,-0.0004542606466269916
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_total_div_rgro_1q,-0.00040126953842654076
E_G_int_div_income_rgro_4q,-0.0003347088490282202
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_cash_investing_agro_1q,-0.0003340666005178683
E_G_shares_out_on_rev_ratio,-0.00030480438046380786
E_G_int_div_income_agro_1q,-0.0002988636116138088
E_G_total_div_agro_4q,-0.0002873096605263692
E_G_total_debt_agro_4q,-0.00026368378775775135
E_G_other_expenses_agro_4q,-0.00026207259005066595
E_G_sga_tcgro_4q,-0.0002504490496970435
E_G_net_income_inc_on_assets_ratio,-0.00021069490131625512
E_G_int_div_income_on_tot_cap_ratio,-0.0002079133308328318
