feature,mean_importance
E_G_total_capital_agro_4q,-0.003956676901863054
E_G_working_cap_on_tot_cap_ratio,-0.0035945111840317012
E_G_total_intangibles_rgro_1q,-0.002843754388070785
E_G_current_liabilities_rgro_4q,-0.002674916858954812
E_G_total_revenues_agro_4q,-0.0025542222562127126
E_G_net_debt_agro_1q,-0.002090178133922005
E_G_depre_amor_agro_1q,-0.0019216155186412066
E_G_norm_net_inc_agro_4q,-0.0017048421983889006
E_G_operating_income_on_rev_ratio,-0.0016710719448235656
E_G_gross_profit_rgro_4q,-0.0016217565436840498
E_G_int_div_income_agro_1q,-0.0015981209196449186
E_G_retained_earnings_on_assets_ratio,-0.0015864569955678642
E_G_gross_profit_tcgro_4q,-0.0014127269985813816
E_G_current_assets_rgro_1q,-0.0014107120373534788
E_G_net_income_inc_on_tot_cap_ratio,-0.001318555106077679
E_G_cost_borrowing_tcgro_4q,-0.0013117230498098543
E_G_gross_profit_on_assets_ratio,-0.0011910327213161763
E_G_gross_profit_on_tot_cap_ratio,-0.0011343380374954192
E_G_int_div_income_tcgro_1q,-0.0011276285593840307
E_G_repurchase_stock_tcgro_1q,-0.0011246476343642286
E_G_tangible_book_rgro_4q,-0.001102842572529561
E_G_assets_gro_five_on_tot_cap_ratio,-0.00109687001633475
E_G_net_inc_gro_five_tcgro_4q,-0.0010476574439875152
E_G_retained_earnings_on_rev_ratio,-0.0009891181672443295
E_G_ebit_rgro_4q,-0.0009293398138777054
E_G_repurchase_stock_tcgro_4q,-0.0009045867404950502
E_G_effective_tax_rate_on_assets_ratio,-0.0006664880132105533
E_G_total_div_tcgro_1q,-0.0006385805150508017
E_G_capex_on_tot_cap_ratio,-0.0006127087265438314
E_G_r_d_on_rev_ratio,-0.0006076616662155532
E_G_cash_acquisitions_on_tot_cap_ratio,-0.0005728846932433584
E_G_def_tax_assets_tcgro_4q,-0.0005716508092824868
E_G_current_liabilities_tcgro_1q,-0.0005529577888637282
E_G_def_tax_assets_on_tot_cap_ratio,-0.00040257877185362334
E_G_working_cap_on_assets_ratio,-0.0003881754172654683
E_G_r_d_on_tot_cap_ratio,-0.0003688246468986023
E_G_current_liabilities_agro_1q,-0.0003574147269802097
E_G_ammor_intangibles_rgro_4q,-0.0003197868669636561
E_G_def_tax_liability_on_rev_ratio,-0.00028072423970694206
E_G_repurchase_stock_agro_4q,-0.0002587976676146853
E_G_payables_on_tot_cap_ratio,-0.00020955955116358504
E_G_capex_tcgro_4q,-0.0001499824086426127
E_G_repurchase_stock_rgro_4q,-5.790642745640007e-05
E_G_total_liabilities_on_tot_cap_ratio,-5.168408484479414e-05
E_G_gross_profit_on_rev_ratio,-3.1664899311412144e-05
E_G_gross_property_on_assets_ratio,1.0129047675122572e-05
E_G_def_tax_liability_agro_4q,2.2642467596944994e-05
E_G_payables_on_rev_ratio,3.017717466067271e-05
E_G_effective_tax_rate_rgro_1q,3.7441420557404734e-05
E_G_def_tax_assets_on_rev_ratio,5.134661595278534e-05
E_G_repurchase_stock_rgro_1q,0.00014966251213643922
E_G_current_assets_on_rev_ratio,0.00016314118559962454
E_G_capex_agro_4q,0.00019224307378971073
E_G_cogs_on_assets_ratio,0.0002748154018845761
E_G_int_div_income_rgro_1q,0.00028721442243498927
E_G_int_div_income_tcgro_4q,0.0004132153458875409
E_G_current_liabilities_on_tot_cap_ratio,0.0004211581186613578
E_G_sga_rgro_4q,0.0004906964569438732
E_G_depre_amor_on_tot_cap_ratio,0.000508693564929974
E_G_ammor_intangibles_tcgro_4q,0.0005794028921873084
E_G_net_property_on_tot_cap_ratio,0.0005904493045153725
E_G_total_assets_on_tot_cap_ratio,0.0006249422898388146
E_G_restructuring_charges_on_rev_ratio,0.0006306257478801647
E_G_total_capital_on_assets_ratio,0.0006488246937379372
