feature,mean_importance
E_G_cash_operations_on_assets_ratio,-0.006003848771987674
E_G_assets_gro_five_rgro_4q_diff_E_G_cash_operations_on_assets_ratio,-0.005437707549332316
E_G_receivables_rgro_4q_diff_E_G_gross_profit_tcgro_4q,-0.0048369843070390165
E_G_total_expenses_rgro_1q,-0.004156551445466283
E_G_issuance_stock_on_tot_cap_ratio,-0.0029248786428597963
E_G_cash_financing_tcgro_1q,-0.0028975939302950614
E_G_interest_expense_rgro_1q_diff_E_G_cash_operations_on_assets_ratio,-0.0028826238800394254
E_G_quick_ratio_on_tot_cap_ratio,-0.0027253783330755234
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_cash_investing_agro_1q,-0.0025566948500294617
E_G_capex_tcgro_1q,-0.0024401252292609145
E_G_unusual_items_agro_1q,-0.002421885866615581
E_G_quick_ratio_on_rev_ratio,-0.002398624730257981
E_G_cost_borrowing_on_tot_cap_ratio,-0.0023875364567351176
E_G_cogs_on_assets_ratio,-0.0020781835357293055
E_G_asset_writedown_on_rev_ratio,-0.0018508563665568744
E_G_cogs_agro_4q,-0.0018183990143808449
E_G_common_equity_rgro_4q,-0.0018013343174835162
E_G_retained_earnings_rgro_4q,-0.001749104227569176
E_G_cost_borrowing_rgro_1q,-0.0016192349759656887
E_G_ebt_x_unusual_on_rev_ratio,-0.0015939507273976749
E_G_receivables_tcgro_1q,-0.0015477894399543168
E_G_cash_acquisitions_rgro_4q,-0.0013751682504844153
E_G_norm_net_inc_on_tot_cap_ratio,-0.001355365281896914
E_G_assets_gro_five_rgro_4q,-0.0013369467997507377
E_G_issuance_stock_on_rev_ratio,-0.0013222076841989615
E_G_total_debt_tcgro_4q,-0.0013199588319261824
E_G_cogs_agro_1q,-0.0013186903810792684
E_G_cogs_tcgro_1q,-0.0012983738859792982
E_G_ammor_intangibles_tcgro_4q,-0.0012815486379047503
E_G_net_inc_gro_five_on_assets_ratio,-0.0012611510469205944
E_G_assets_gro_five_tcgro_4q,-0.0012512633887448387
E_G_current_liabilities_tcgro_1q,-0.0012404077379400747
E_G_total_div_on_tot_cap_ratio,-0.0011959865081198173
E_G_cash_acquisitions_on_rev_ratio,-0.0011576057685197094
E_G_net_property_agro_1q_diff_E_G_cash_operations_agro_4q,-0.0011477722095899257
E_G_total_div_on_assets_ratio,-0.0011384356050605283
E_G_cost_borrowing_tcgro_1q,-0.0010825129444283154
E_G_current_assets_on_assets_ratio,-0.00104579798548875
E_G_cost_borrowing_on_rev_ratio,-0.0010209807651726742
E_G_cash_financing_on_tot_cap_ratio,-0.0010111743301562171
E_G_inventory_rgro_4q,-0.0009202626542541669
E_G_interest_expense_tcgro_4q,-0.0008492692444747596
E_G_quick_ratio_on_assets_ratio,-0.00084776404057042
E_G_capex_agro_4q,-0.0007729629597322707
E_G_net_inc_gro_five_on_rev_ratio,-0.000763440354155287
E_G_other_expenses_agro_4q,-0.000691144766053986
E_G_net_income_inc_rgro_4q,-0.0006498253605105586
E_G_tangible_book_tcgro_1q,-0.0006465668222891408
