feature,mean_importance
E_G_tax_expense_rgro_1q,-0.004774135005215852
E_G_gross_profit_agro_1q,-0.0038901616045029287
E_G_total_debt_on_tot_cap_ratio,-0.0030270124788588037
E_G_tax_expense_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.0029543086650849594
E_G_shares_out_on_rev_ratio,-0.002939212927040491
E_G_net_property_on_rev_ratio,-0.0023515568076171943
E_G_net_debt_on_tot_cap_ratio,-0.0021430911599842227
E_G_total_div_on_assets_ratio,-0.002118236345712754
E_G_gross_property_agro_4q,-0.0020630530190671515
E_G_cogs_tcgro_1q,-0.0020148691026485753
E_G_gross_property_on_rev_ratio,-0.001792742802861369
E_G_net_income_inc_agro_1q,-0.001706518534962642
E_G_int_div_income_tcgro_4q,-0.001568731356039199
E_G_net_debt_rgro_1q,-0.0015546075043159635
E_G_pref_div_on_rev_ratio,-0.0015146055008144477
E_G_cost_borrowing_rgro_1q,-0.001438834789276433
E_G_asset_writedown_tcgro_4q,-0.0014306919290529407
E_G_cash_acquisitions_rgro_4q,-0.0014201719280688475
E_G_payables_on_assets_ratio,-0.0013216427487027338
E_G_working_cap_on_tot_cap_ratio,-0.0013067750764813035
E_G_pref_div_on_tot_cap_ratio,-0.0011925566162405365
E_G_inventory_tcgro_1q,-0.0011895580542690353
E_G_interest_expense_on_tot_cap_ratio,-0.0011644892913489136
E_G_payables_on_tot_cap_ratio,-0.0011338310052599553
E_G_cogs_rgro_1q,-0.0010906619090425562
E_G_gross_profit_tcgro_4q,-0.0010790143746390313
E_G_net_inc_gro_five_agro_4q,-0.0010132752126350898
E_G_minority_int_on_assets_ratio,-0.000982435735359144
E_G_cogs_rgro_4q,-0.0009518930257257363
E_G_common_equity_agro_1q,-0.0009276228492416494
E_G_cost_borrowing_on_rev_ratio,-0.0008112058269189482
E_G_cash_investing_on_tot_cap_ratio,-0.0007885906261971609
E_G_ammor_intangibles_rgro_4q,-0.0007707006106481007
E_G_cash_financing_on_tot_cap_ratio,-0.000755181360655155
E_G_current_liabilities_tcgro_1q,-0.0007059233834724732
E_G_cash_investing_rgro_1q,-0.0006995941694985519
E_G_total_div_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.000651025931005611
E_G_def_tax_liability_on_rev_ratio,-0.0006027115939171379
E_G_restructuring_charges_tcgro_4q,-0.0005708353312012693
E_G_ebitda_rgro_1q,-0.0005568520485537797
E_G_capex_tcgro_1q,-0.0005562839681390597
E_G_int_div_income_on_tot_cap_ratio,-0.0005474206858715136
E_G_inventory_on_assets_ratio,-0.0005400062785229753
E_G_minority_int_agro_1q,-0.0005039090655606149
E_G_gross_profit_agro_4q,-0.00048483223231547966
E_G_retained_earnings_on_tot_cap_ratio,-0.00048126922263553863
E_G_inventory_rgro_1q,-0.0004780959209460756
E_G_payables_agro_1q,-0.00044015295650429165
E_G_common_equity_on_assets_ratio,-0.00035571342837192876
E_G_current_liabilities_agro_1q,-0.0003540347276628997
E_G_total_div_agro_4q,-0.00032922556573594663
E_G_total_liabilities_tcgro_1q,-0.00031460510980600985
E_G_norm_net_inc_on_assets_ratio,-0.00031028396050050147
E_G_total_debt_agro_4q,-0.0002853505231375397
E_G_net_inc_gro_five_rgro_4q,-0.0002833992737264368
E_G_interest_expense_on_assets_ratio,-0.00026793004245249106
E_G_other_expenses_agro_4q,-0.00026322549064944356
E_G_compre_income_rgro_4q,-0.00025257782957782693
E_G_ebt_x_unusual_on_tot_cap_ratio,-0.00024294064044907415
E_G_current_assets_on_tot_cap_ratio,-0.0002372012409500024
E_G_net_debt_on_assets_ratio,-0.00023694857706344497
E_G_int_div_income_agro_1q,-0.00014496182802157254
E_G_total_div_rgro_1q,-0.0001370344817515634
E_G_repurchase_stock_agro_1q,-0.00010319139399903588
E_G_net_inc_gro_five_on_rev_ratio,-9.897183852937141e-05
E_G_norm_net_inc_on_tot_cap_ratio,-8.296988603311295e-05
E_G_ammor_intangibles_on_rev_ratio,-5.121171655635415e-05
E_G_net_income_inc_rgro_4q,-4.122001788293694e-05
E_G_restructuring_charges_on_tot_cap_ratio,-3.52391492457027e-05
E_G_payables_tcgro_1q,-2.1576429182745825e-05
E_G_ammor_intangibles_tcgro_4q,-1.3582468381778678e-05
E_G_receivables_on_tot_cap_ratio,-7.444930100086733e-06
E_G_assets_gro_five_rgro_4q,3.3885481690365537e-06
E_G_asset_writedown_on_rev_ratio,4.060116969661909e-06
E_G_def_tax_assets_tcgro_4q,3.719597257737517e-05
E_G_operating_income_on_tot_cap_ratio,4.718604687262706e-05
E_G_receivables_tcgro_1q,6.2024631456159e-05
E_G_total_div_tcgro_4q,6.275084934707076e-05
E_G_ammor_intangibles_tcgro_1q,6.289431622991115e-05
E_G_depre_amor_agro_4q,7.051127714203797e-05
E_G_total_assets_tcgro_4q,9.067185535328592e-05
E_G_common_equity_agro_4q,0.00010447482918504169
E_G_net_property_agro_4q,0.0001087665313822983
E_G_total_capital_agro_1q,0.00011611943234307587
E_G_cash_equi_on_assets_ratio,0.00014425881245816452
E_G_ammor_intangibles_agro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,0.00030027337835148994
E_G_total_assets_on_tot_cap_ratio,0.00030185673428237967
E_G_def_tax_assets_agro_1q,0.000309567358217866
E_G_total_expenses_rgro_1q,0.00032601780381228405
E_G_cogs_agro_4q,0.0003494814573298366
E_G_interest_expense_on_rev_ratio,0.0003700852178556424
E_G_current_assets_on_rev_ratio_ratio_E_G_cash_equi_on_tot_cap_ratio,0.0003869397420531051
E_G_ops_expenses_rgro_4q,0.0003919731058576348
E_G_current_assets_on_rev_ratio,0.0003995034696945843
E_G_effective_tax_rate_on_tot_cap_ratio,0.00040367924225057636
E_G_ebit_on_rev_ratio,0.0004061306564585365
E_G_current_assets_agro_1q,0.00041741685889336023
E_G_assets_gro_five_on_assets_ratio,0.0004433032131941239
