feature,mean_importance
E_G_other_expenses_on_assets_ratio,-0.01000952889379425
E_G_other_expenses_on_tot_cap_ratio,-0.008021725523818923
E_G_cash_financing_rgro_1q,-0.006936274498087358
E_G_cash_financing_tcgro_1q,-0.0065468566003684
E_G_net_property_on_rev_ratio,-0.00594931677699404
E_G_interest_expense_rgro_1q_diff_E_G_cash_operations_on_assets_ratio,-0.005354209752282957
E_G_cash_investing_rgro_1q,-0.00525546098794456
E_G_net_debt_on_assets_ratio,-0.0041795468205421795
E_G_total_expenses_rgro_1q,-0.004076463141832387
E_G_net_debt_rgro_1q,-0.003899965989871279
E_G_cogs_agro_4q,-0.0037250128477106514
E_G_rev_gro_five_on_tot_cap_ratio,-0.003573789753028689
E_G_def_tax_liability_on_assets_ratio,-0.003522037925067911
E_G_payables_agro_4q,-0.0033821971680131346
E_G_total_liabilities_on_rev_ratio,-0.0032320600523841224
E_G_tax_expense_agro_4q,-0.0030885619903528783
E_G_compre_income_agro_4q,-0.0030858995658127773
E_G_cost_borrowing_on_tot_cap_ratio,-0.002961306732077329
E_G_cash_operations_on_assets_ratio,-0.002959884816253022
E_G_payables_on_tot_cap_ratio,-0.0028276919539368837
E_G_working_cap_on_tot_cap_ratio,-0.0027972101937652647
E_G_cogs_agro_1q,-0.0027858130125106182
E_G_capex_tcgro_4q,-0.0026804032482862896
E_G_net_income_inc_tcgro_4q,-0.002614853998160993
E_G_total_intangibles_on_tot_cap_ratio,-0.0026112373040442006
E_G_retained_earnings_rgro_4q,-0.00240035095636979
E_G_ebit_rgro_4q,-0.002291280418495001
E_G_def_tax_liability_on_tot_cap_ratio,-0.0022873574760416517
E_G_shares_out_on_rev_ratio,-0.002215812755654678
E_G_quick_ratio_on_tot_cap_ratio,-0.0021366203628355508
E_G_total_debt_on_tot_cap_ratio,-0.0020773227412923313
E_G_total_div_on_assets_ratio,-0.0018775594485177516
E_G_ops_expenses_rgro_4q,-0.0018601117053073546
E_G_net_inc_gro_five_agro_1q,-0.001844848894728579
E_G_depre_amor_on_rev_ratio,-0.0017538117005478026
E_G_current_assets_on_rev_ratio,-0.0017214620057769635
E_G_receivables_on_tot_cap_ratio,-0.0017100043940026844
E_G_current_assets_tcgro_4q,-0.0016547854789181527
E_G_cost_borrowing_tcgro_1q,-0.0016167245954819443
E_G_asset_writedown_on_rev_ratio,-0.0015985162488692418
E_G_minority_int_on_rev_ratio,-0.001437612390477283
E_G_total_div_tcgro_4q,-0.0014219684369032094
E_G_cash_investing_on_rev_ratio,-0.0014212538438913348
E_G_ammor_intangibles_on_rev_ratio,-0.0013737710134858806
E_G_total_liabilities_tcgro_1q,-0.0013577806077073485
E_G_total_div_on_tot_cap_ratio,-0.0013376002832897749
E_G_depre_amor_agro_4q,-0.0013253847189673262
E_G_asset_writedown_tcgro_4q,-0.001260614716254338
E_G_ops_expenses_tcgro_4q,-0.0011748337850908896
E_G_tangible_book_tcgro_1q,-0.0011512464474779938
E_G_ebt_x_unusual_rgro_4q,-0.0011133038835795083
E_G_payables_on_assets_ratio,-0.0011091990420884824
E_G_operating_income_rgro_4q,-0.0010802749179762206
E_G_def_tax_liability_tcgro_4q,-0.001062440544208476
E_G_cogs_on_assets_ratio,-0.0010405989033272166
E_G_int_div_income_on_tot_cap_ratio,-0.0009691716135080463
E_G_cost_borrowing_on_rev_ratio,-0.0009088814560970881
E_G_total_div_agro_4q,-0.0008875698961202216
E_G_ammor_intangibles_tcgro_4q,-0.0008675095256338139
E_G_def_tax_assets_on_tot_cap_ratio,-0.0008434369499206396
E_G_total_div_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.0008354732559487266
E_G_quick_ratio_on_assets_ratio,-0.0008305899229777758
E_G_inventory_rgro_1q,-0.0007955477419147484
E_G_ebit_on_rev_ratio,-0.0007464995955722253
E_G_tax_expense_on_rev_ratio,-0.0006753652202808657
E_G_operating_income_on_tot_cap_ratio,-0.000672908433464059
E_G_net_property_agro_4q,-0.0006675262234624446
E_G_pref_div_on_tot_cap_ratio,-0.0006204512306345
E_G_quick_ratio_on_rev_ratio,-0.0005923534254973939
E_G_minority_int_rgro_4q,-0.0005922349871598342
E_G_current_assets_on_tot_cap_ratio,-0.0005847277160498266
E_G_def_tax_assets_on_assets_ratio,-0.0005737461687199241
E_G_common_equity_agro_4q,-0.0005507216884974353
E_G_tax_expense_rgro_1q,-0.0005492030763316835
E_G_current_assets_on_rev_ratio_ratio_E_G_cash_equi_on_tot_cap_ratio,-0.0005486391303996862
E_G_tangible_book_tcgro_4q,-0.0005380599038601996
E_G_compre_income_rgro_4q,-0.0005151463604467609
E_G_issuance_stock_on_tot_cap_ratio,-0.0004986734618182443
E_G_ops_expenses_on_assets_ratio,-0.00047760157662510847
E_G_int_div_income_agro_1q,-0.00046609217242759015
E_G_inventory_rgro_4q,-0.00045595718989095425
E_G_net_income_inc_rgro_4q,-0.00039184633174469405
E_G_total_assets_on_tot_cap_ratio,-0.0003659943442394731
E_G_assets_gro_five_rgro_4q,-0.0003373690186859957
E_G_common_equity_rgro_4q,-0.0003344221892060295
E_G_current_liabilities_agro_1q,-0.00030326609884581137
E_G_net_income_inc_agro_1q,-0.00030135331162568503
E_G_cash_acquisitions_on_rev_ratio,-0.00028667850006629524
E_G_receivables_tcgro_1q,-0.0002832254448214666
E_G_net_inc_gro_five_agro_4q,-0.000272525945932367
E_G_sga_on_rev_ratio,-0.00026425406652854646
E_G_cogs_rgro_1q,-0.000245434120470378
E_G_tax_expense_on_tot_cap_ratio,-0.00024491102828934076
E_G_effective_tax_rate_on_tot_cap_ratio,-0.00023906242259572608
E_G_net_income_inc_on_assets_ratio,-0.0002375290082864412
E_G_ebt_x_unusual_on_rev_ratio,-0.0002286008435660847
E_G_inventory_on_assets_ratio,-0.00022185773401026677
E_G_current_assets_agro_1q,-0.00021594322447877624
E_G_ammor_intangibles_rgro_4q,-0.0001218122810514588
E_G_cogs_tcgro_1q,-9.909196342510196e-05
E_G_total_debt_on_rev_ratio_multiply_E_G_retained_earnings_on_assets_ratio,-9.312126958214151e-05
E_G_net_inc_gro_five_on_assets_ratio,-8.44553910933854e-05
E_G_ammor_intangibles_on_assets_ratio,-4.318831126857159e-05
E_G_assets_gro_five_tcgro_4q,-2.094540842676462e-05
E_G_ebitda_rgro_4q,-6.3785521296377825e-06
E_G_rev_gro_five_on_rev_ratio,2.863721226988858e-05
E_G_inventory_tcgro_1q,7.251674062267455e-05
E_G_interest_expense_on_tot_cap_ratio,7.587723629909338e-05
E_G_other_expenses_agro_4q,0.0001096316393908836
