feature,mean_importance
E_G_assets_gro_five_on_rev_ratio,-0.006539126948651064
E_G_net_property_rgro_4q,-0.005465949716960505
E_G_working_cap_on_assets_ratio,-0.005195386290628523
E_G_capex_on_tot_cap_ratio,-0.005053789155434618
E_G_net_income_inc_on_rev_ratio,-0.00487040479730465
E_G_depre_amor_on_tot_cap_ratio,-0.004706420760853392
E_G_gross_property_agro_1q,-0.004685250149677645
E_G_inventory_on_rev_ratio,-0.004495177405557849
E_G_net_property_on_assets_ratio,-0.003975356706002664
E_G_receivables_on_rev_ratio,-0.0039049654114758246
E_G_ebitda_on_tot_cap_ratio,-0.003583096558419663
E_G_net_inc_gro_five_rgro_1q,-0.0035636197744937314
E_G_total_intangibles_agro_1q,-0.0032411285114181563
E_G_other_expenses_agro_1q,-0.0032305726117922706
E_G_total_intangibles_rgro_1q,-0.003087285297615949
E_G_ebitda_rgro_4q,-0.003013328906779811
E_G_tangible_book_rgro_4q,-0.0030129280574748398
E_G_capex_on_rev_ratio,-0.002807254869119502
E_G_total_div_rgro_4q,-0.002550101352367906
E_G_payables_on_rev_ratio,-0.0024742249010634375
E_G_net_property_on_rev_ratio,-0.0024545629162473492
E_G_asset_writedown_agro_1q,-0.0023786210085904756
E_G_ammor_intangibles_rgro_4q,-0.0023665156640019667
E_G_ammor_intangibles_on_assets_ratio,-0.0023178729958698964
E_G_ammor_intangibles_on_rev_ratio,-0.002316087286152668
E_G_cash_investing_on_rev_ratio,-0.0021679735563849833
E_G_total_intangibles_on_rev_ratio,-0.002068252557632966
E_G_total_liabilities_tcgro_1q,-0.00200180252769111
E_G_shares_out_agro_1q,-0.0018602239633211059
E_G_net_property_agro_4q,-0.0017592353176468123
E_G_ops_expenses_agro_4q,-0.0016601955473281472
E_G_quick_ratio_on_tot_cap_ratio,-0.001481613172976437
E_G_total_revenues_tcgro_1q,-0.001354416978663364
E_G_cogs_tcgro_1q,-0.0013446734554573459
E_G_ammor_intangibles_on_tot_cap_ratio,-0.001307046162152603
E_G_int_div_income_on_assets_ratio,-0.001292340963558436
E_G_tangible_book_on_tot_cap_ratio,-0.0012921318239530466
E_G_issuance_stock_tcgro_4q,-0.0011724971754391467
E_G_total_assets_rgro_4q,-0.0011560096644056995
E_G_capex_rgro_4q,-0.0010146725976635685
E_G_shares_out_rgro_4q,-0.0010074356885620527
E_G_int_div_income_tcgro_4q,-0.0008380403435441774
E_G_total_intangibles_on_tot_cap_ratio,-0.0008219557131430522
E_G_cogs_on_rev_ratio,-0.0008077988176381723
E_G_tangible_book_on_rev_ratio,-0.0007916203021970158
E_G_restructuring_charges_on_assets_ratio,-0.0007845786044648583
E_G_interest_expense_on_tot_cap_ratio,-0.0007145199234152022
E_G_issuance_stock_on_rev_ratio,-0.0005714565800720717
E_G_tangible_book_on_assets_ratio,-0.0004885736968896382
E_G_def_tax_liability_tcgro_1q,-0.00047716858181601207
E_G_ebt_x_unusual_rgro_4q,-0.00031491957943676765
E_G_effective_tax_rate_on_tot_cap_ratio,-0.00020836138432536177
E_G_interest_expense_rgro_4q,-0.0001996670113834531
E_G_cash_acquisitions_tcgro_4q,-0.0001417495644964406
E_G_ammor_intangibles_tcgro_1q,-8.956592058224633e-05
E_G_cash_financing_tcgro_1q,-8.1745505148767e-05
E_G_ops_expenses_tcgro_4q,-3.819085085376983e-05
E_G_compre_income_tcgro_4q,-1.718068819933638e-05
E_G_rev_gro_five_tcgro_4q,3.3107206274674005e-05
E_G_cash_acquisitions_on_assets_ratio,3.639666747188297e-05
E_G_total_debt_on_rev_ratio,7.845159414769931e-05
E_G_depre_amor_rgro_4q,9.763580308468356e-05
E_G_gross_property_tcgro_1q,0.00012089536354471519
E_G_net_property_rgro_1q,0.00016036655936793042
E_G_rev_gro_five_on_assets_ratio,0.00018724043653886024
E_G_assets_gro_five_agro_4q,0.00018920793174874716
E_G_depre_amor_rgro_1q,0.00019993985421207228
E_G_current_assets_rgro_1q,0.00023747135825762377
E_G_rev_gro_five_on_rev_ratio,0.00031906122903451183
E_G_other_expenses_rgro_4q,0.0003233697328772989
E_G_cash_investing_agro_4q,0.0004235841497038262
E_G_receivables_tcgro_4q,0.0006381916373941809
E_G_issuance_stock_on_assets_ratio,0.0006681932485965936
E_G_total_intangibles_agro_4q,0.0006836435807467955
E_G_capex_on_assets_ratio,0.0006850566648231471
E_G_assets_gro_five_agro_1q,0.0007230086231097887
E_G_net_debt_on_tot_cap_ratio,0.0007482117970614155
E_G_cash_acquisitions_on_rev_ratio,0.0008036549240619584
E_G_rev_gro_five_on_tot_cap_ratio,0.0008818911831350862
E_G_net_debt_on_rev_ratio,0.0008824698547740927
E_G_ebit_tcgro_4q,0.000892907282071076
E_G_capex_agro_1q,0.0010449451965909074
E_G_cash_operations_agro_1q,0.0010683239507684572
E_G_cogs_rgro_4q,0.0011734713291369659
E_G_cash_financing_on_rev_ratio,0.0011825839289739016
E_G_cost_borrowing_on_assets_ratio,0.0014319816061662439
E_G_receivables_on_tot_cap_ratio,0.0014823940056406747
E_G_net_debt_agro_1q,0.0015197425303574263
E_G_asset_writedown_tcgro_4q,0.0015638121028993756
E_G_issuance_stock_on_tot_cap_ratio,0.0015828997511300846
E_G_current_liabilities_agro_4q,0.0015854792434544685
E_G_tax_expense_on_assets_ratio,0.0016711449655808952
E_G_ammor_intangibles_agro_4q,0.0017160350014551184
E_G_sga_on_rev_ratio,0.0017503993163919373
E_G_net_inc_gro_five_agro_4q,0.0018605780520305482
E_G_issuance_stock_rgro_4q,0.0018772386269151563
E_G_unusual_items_on_assets_ratio,0.0019271686244602738
E_G_sga_on_tot_cap_ratio,0.0021700048497818036
E_G_gross_profit_rgro_4q,0.0022642159137370665
E_G_compre_income_on_assets_ratio,0.002571382239238984
E_G_cost_borrowing_on_tot_cap_ratio,0.002571803794150518
E_G_def_tax_liability_on_assets_ratio,0.0025988363956296113
E_G_retained_earnings_on_assets_ratio,0.00262097834945989
E_G_ops_expenses_rgro_4q,0.0027313281923131206
E_G_tax_expense_on_rev_ratio,0.0027726663665615936
E_G_shares_out_on_tot_cap_ratio,0.002852740508579332
E_G_int_div_income_on_rev_ratio,0.0028918513222426557
E_G_common_equity_on_tot_cap_ratio,0.003193840716571872
E_G_sga_agro_4q,0.0037380134952155197
E_G_shares_out_on_rev_ratio,0.003757152860918578
E_G_assets_gro_five_on_tot_cap_ratio,0.003963880022906552
E_G_cash_operations_on_assets_ratio,0.0040612067344163675
E_G_tangible_book_rgro_1q,0.004142966703895845
E_G_other_expenses_on_assets_ratio,0.004163566389064788
E_G_cash_financing_rgro_4q,0.004190403963759648
E_G_ebt_x_unusual_agro_1q,0.00421312296803551
E_G_cost_borrowing_on_rev_ratio,0.004223381753089006
E_G_rev_gro_five_agro_4q,0.004273399644701237
E_G_unusual_items_agro_1q,0.004306062792796816
E_G_compre_income_agro_1q,0.005025214151148383
E_G_current_liabilities_on_tot_cap_ratio,0.005574201577945126
E_G_cash_operations_agro_4q,0.005723667809143307
E_G_cash_operations_tcgro_4q,0.006336319167350957
E_G_receivables_agro_4q,0.006386078662886385
E_G_depre_amor_on_assets_ratio,0.0071207955018444125
E_G_compre_income_agro_4q,0.009841625596936177
E_G_repurchase_stock_rgro_4q,0.012627177672757584
E_G_ebitda_on_rev_ratio,0.015027051965984861
E_G_cash_operations_on_rev_ratio,0.01505730564487331
E_G_cash_operations_rgro_4q,0.019020191894445815
E_G_net_debt_tcgro_4q,0.02194607914800295
E_G_cash_operations_on_tot_cap_ratio,0.027380393402532066
E_G_gross_profit_rgro_1q,0.032082970497805084
