feature,mean_importance
E_G_net_debt_on_assets_ratio,-0.008581605750606503
E_G_total_assets_tcgro_4q,-0.005528730992725639
E_G_int_div_income_rgro_4q,-0.005058199888818593
E_G_gross_property_on_rev_ratio,-0.003563715250264965
E_G_net_property_on_rev_ratio,-0.003349927711978873
E_G_def_tax_assets_agro_4q,-0.0033367663046570462
E_G_net_income_inc_agro_1q,-0.0032420038238489047
E_G_total_debt_agro_4q,-0.0031911473551650693
E_G_def_tax_assets_agro_1q,-0.003149735919847907
E_G_tangible_book_tcgro_1q,-0.0028485611801463253
E_G_net_debt_on_tot_cap_ratio,-0.0025617211970093033
E_G_cost_borrowing_tcgro_1q,-0.002384186819335976
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_depre_amor_agro_1q,-0.0023781814294276836
E_G_ebit_on_rev_ratio,-0.002307183486089115
E_G_capex_tcgro_1q,-0.0022393116490181386
E_G_shares_out_on_rev_ratio,-0.002211878117071087
E_G_total_assets_agro_4q,-0.002157553826310543
E_G_net_inc_gro_five_agro_4q,-0.002118605339149593
E_G_ebitda_rgro_4q,-0.002090518234534122
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_total_div_rgro_1q,-0.002051889895281689
E_G_current_assets_tcgro_4q,-0.0019163533821107248
E_G_interest_expense_on_rev_ratio,-0.0017847614140867774
E_G_net_inc_gro_five_rgro_4q,-0.0017625337289326804
E_G_issuance_stock_on_rev_ratio,-0.0016456003304498924
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_ammor_intangibles_on_assets_ratio,-0.0015747022946281165
E_G_depre_amor_rgro_4q,-0.0015717794817649677
E_G_cost_borrowing_on_tot_cap_ratio,-0.0014681642922178217
E_G_effective_tax_rate_on_assets_ratio,-0.0012770417419884716
E_G_total_div_on_assets_ratio,-0.001270377057248717
E_G_retained_earnings_rgro_4q,-0.0012522818897910293
E_G_total_debt_tcgro_4q,-0.001229067102739334
E_G_depre_amor_rgro_1q,-0.0012267130696188011
E_G_common_equity_on_assets_ratio,-0.0011852603578868747
E_G_working_cap_on_tot_cap_ratio,-0.0010385973703118667
E_G_ebit_rgro_4q,-0.0010223352352044857
E_G_int_div_income_tcgro_4q,-0.001001104686278198
E_G_current_assets_on_rev_ratio_ratio_E_G_cash_equi_on_tot_cap_ratio,-0.0009512010969326745
E_G_norm_net_inc_on_tot_cap_ratio,-0.0009427818181707903
E_G_cogs_rgro_1q,-0.0009410640904408795
E_G_total_div_rgro_1q,-0.0009187682942809139
E_G_net_debt_on_rev_ratio,-0.0009082980009411546
