feature,mean_importance
E_G_receivables_tcgro_1q,-0.0038393898929725222
E_G_quick_ratio_on_assets_ratio,-0.0035480550630657914
E_G_cash_financing_rgro_1q,-0.0033595565412308124
E_G_payables_agro_4q,-0.0028528879488204707
E_G_total_div_tcgro_4q,-0.0025903891257083147
E_G_other_expenses_on_assets_ratio,-0.0025189333209587493
E_G_tax_expense_agro_4q,-0.002429892574129222
E_G_quick_ratio_rgro_1q,-0.002227594375233166
E_G_inventory_tcgro_1q,-0.0019861695182123995
E_G_assets_gro_five_agro_1q,-0.0019446858066107132
E_G_net_debt_rgro_1q,-0.0018425585724811343
E_G_unusual_items_rgro_4q,-0.001758349438156903
E_G_receivables_on_tot_cap_ratio,-0.0017573853143279194
E_G_total_liabilities_on_rev_ratio,-0.001692491336800317
E_G_tangible_book_tcgro_1q,-0.0016599058965043767
E_G_def_tax_liability_on_assets_ratio,-0.00162702668380984
E_G_other_expenses_on_tot_cap_ratio,-0.0014918593711305995
E_G_tax_expense_rgro_1q,-0.0013912137473317098
E_G_int_div_income_on_tot_cap_ratio,-0.001273849229103674
E_G_capex_tcgro_4q,-0.0011389930937064975
E_G_cash_financing_tcgro_1q,-0.001011519517948145
E_G_minority_int_agro_1q,-0.0010035819535190837
E_G_ebit_rgro_4q,-0.0010022597309896852
E_G_interest_expense_on_assets_ratio,-0.000943082468537304
E_G_retained_earnings_rgro_4q,-0.0009022482081556982
E_G_capex_rgro_4q,-0.0008581927477012141
E_G_net_inc_gro_five_agro_4q,-0.000769964950216595
E_G_ebit_on_assets_ratio,-0.000766084750899576
E_G_shares_out_on_rev_ratio,-0.0007477936801434715
E_G_minority_int_rgro_4q,-0.0007200462301851452
E_G_cost_borrowing_tcgro_1q,-0.0006898378886177392
E_G_tax_expense_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.0006555252190365568
E_G_cash_investing_rgro_1q,-0.0005201372716301389
E_G_assets_gro_five_rgro_4q,-0.0005088388173674185
E_G_tax_expense_on_rev_ratio,-0.000495577802044489
E_G_ebt_x_unusual_rgro_4q,-0.00045319964730407004
E_G_total_div_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.000431185829351699
E_G_total_expenses_rgro_1q,-0.0004012675177020086
E_G_cogs_agro_4q,-0.00035830270551022724
E_G_current_assets_on_tot_cap_ratio,-0.0003496146930781374
E_G_repurchase_stock_rgro_4q,-0.0003271024096752617
E_G_total_capital_agro_1q,-0.0003125998546813946
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_cash_investing_agro_1q,-0.00028210754045278065
E_G_other_expenses_tcgro_1q,-0.0002758756073186097
E_G_total_div_agro_4q,-0.0002526894316137951
E_G_current_assets_tcgro_4q,-0.0002502902174963295
E_G_compre_income_agro_4q,-0.00024231285346035803
E_G_ammor_intangibles_tcgro_1q,-0.00024072836539617003
E_G_ebt_x_unusual_on_tot_cap_ratio,-0.0002043414558636103
E_G_ebit_on_rev_ratio,-0.00019254344982645445
E_G_cash_equi_on_rev_ratio,-0.00016476702598446912
E_G_depre_amor_on_rev_ratio,-0.00015970228501721584
E_G_net_inc_gro_five_on_assets_ratio,-0.00015945610392739117
E_G_def_tax_liability_on_tot_cap_ratio,-0.0001523334583411473
E_G_def_tax_assets_agro_1q,-0.00012866890377861707
E_G_other_expenses_agro_4q,-0.00012294251394172616
E_G_assets_gro_five_tcgro_4q,-0.00010998153006115396
E_G_cogs_rgro_4q,-0.00010005665066924463
E_G_cost_borrowing_rgro_1q,-6.664110692641278e-05
E_G_operating_income_rgro_4q,-3.451657175851386e-05
E_G_total_assets_on_tot_cap_ratio,-1.831238916990552e-05
E_G_net_inc_gro_five_agro_1q,4.9831926749344115e-06
E_G_cogs_agro_1q,2.560402869717926e-05
E_G_net_inc_gro_five_on_rev_ratio,6.119962465158668e-05
E_G_ammor_intangibles_agro_1q,8.236803448731233e-05
E_G_issuance_stock_on_rev_ratio,9.151453812159538e-05
E_G_int_div_income_rgro_4q,9.236886013067603e-05
E_G_total_debt_on_tot_cap_ratio,9.953199819903169e-05
E_G_working_cap_on_tot_cap_ratio,0.00010233530147187863
E_G_ammor_intangibles_on_rev_ratio,0.000141597286861761
E_G_inventory_rgro_1q,0.0001619604696161847
E_G_quick_ratio_on_rev_ratio,0.0001702972085727894
E_G_total_assets_tcgro_4q,0.00017448854274696446
E_G_total_div_on_tot_cap_ratio,0.0001771278112292829
E_G_sga_tcgro_4q,0.00020246568611846926
E_G_current_liabilities_on_rev_ratio,0.00020588158354953868
E_G_def_tax_assets_on_tot_cap_ratio,0.00021231100580884065
E_G_depre_amor_on_assets_ratio,0.0002131310095750516
E_G_repurchase_stock_agro_1q,0.0002158625035106443
E_G_pref_div_on_tot_cap_ratio,0.00025972545539858504
E_G_net_income_inc_agro_1q,0.0002629769506844792
E_G_restructuring_charges_on_tot_cap_ratio,0.00027418632379502263
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_ammor_intangibles_on_assets_ratio,0.00029233433178618153
E_G_depre_amor_on_tot_cap_ratio,0.00032693744189237205
E_G_net_income_inc_on_assets_ratio,0.0003364218118411588
E_G_current_assets_on_rev_ratio_ratio_E_G_cash_equi_on_tot_cap_ratio,0.0003443631300988792
E_G_ebt_x_unusual_on_rev_ratio,0.00034754105222398743
E_G_ammor_intangibles_agro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,0.000355044149110384
E_G_current_liabilities_agro_1q,0.00036908919682382413
E_G_common_equity_rgro_4q,0.000371360680116406
E_G_current_assets_on_rev_ratio,0.0003743779233569389
E_G_ebitda_rgro_4q,0.00038526823437184943
E_G_interest_expense_on_rev_ratio,0.000385507612324143
E_G_asset_writedown_on_rev_ratio,0.00038718242664543824
E_G_current_assets_on_assets_ratio,0.00040034503555475
E_G_int_div_income_agro_1q,0.00040261224342695855
E_G_capex_tcgro_1q,0.0004042952419991863
E_G_ops_expenses_tcgro_4q,0.00041570228805928313
E_G_minority_int_on_rev_ratio,0.0004167490583449229
E_G_common_equity_agro_4q,0.0004321804861591283
E_G_interest_expense_on_tot_cap_ratio,0.00043288277071732437
E_G_depre_amor_rgro_1q,0.00043534347379231564
E_G_issuance_stock_on_tot_cap_ratio,0.00044429899238122015
E_G_cogs_tcgro_1q,0.00044818419660688227
E_G_net_debt_on_tot_cap_ratio,0.00048691861600073103
E_G_effective_tax_rate_on_tot_cap_ratio,0.0004967178843294784
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_depre_amor_agro_1q,0.0005002920578438763
E_G_payables_tcgro_1q,0.0005023053830231161
E_G_ammor_intangibles_tcgro_4q,0.0005057175067271324
E_G_total_div_rgro_1q,0.0005096046685036937
E_G_ops_expenses_on_assets_ratio,0.000515911540829872
E_G_total_div_on_assets_ratio,0.000525660364988112
E_G_common_equity_on_assets_ratio,0.000561091993614693
E_G_total_liabilities_tcgro_1q,0.0005932910712877826
E_G_ops_expenses_rgro_4q,0.0006041533787967124
E_G_cogs_on_rev_ratio,0.0006148289761073844
E_G_cash_financing_tcgro_4q,0.0006160878739416064
E_G_cogs_rgro_1q,0.0006218133580249474
E_G_effective_tax_rate_rgro_4q,0.0006255886028368907
E_G_asset_writedown_tcgro_4q,0.0006405107073402694
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_total_div_rgro_1q,0.0006635638246437981
E_G_total_debt_tcgro_4q,0.0006884409716387596
E_G_cash_equi_on_tot_cap_ratio,0.0006967478041634889
E_G_cash_investing_on_tot_cap_ratio,0.0007090534050141151
E_G_common_equity_agro_1q,0.0007094988450389916
E_G_current_liabilities_tcgro_1q,0.0007135065574948695
E_G_gross_property_on_rev_ratio,0.000716796119682972
E_G_net_inc_gro_five_rgro_4q,0.0007290170765088088
E_G_pref_div_on_rev_ratio,0.0007646198076838751
E_G_tax_expense_on_tot_cap_ratio,0.0007884381508973415
E_G_compre_income_rgro_4q,0.0008123855798788604
E_G_assets_gro_five_on_tot_cap_ratio,0.0008777470000176701
E_G_cash_acquisitions_rgro_4q,0.0008911279375653947
E_G_current_assets_agro_1q,0.0009357682410986113
E_G_net_income_inc_tcgro_4q,0.0009375155948123437
E_G_total_intangibles_on_tot_cap_ratio,0.000982204880319204
E_G_cash_financing_on_tot_cap_ratio,0.0009909568945395187
E_G_operating_income_on_tot_cap_ratio,0.0010424092752512547
E_G_norm_net_inc_on_assets_ratio,0.00107140362223459
E_G_norm_net_inc_on_tot_cap_ratio,0.0010929480135079995
E_G_sga_on_rev_ratio,0.0011250228135005979
E_G_def_tax_liability_on_rev_ratio,0.0011356686510632264
E_G_depre_amor_agro_4q,0.0011601559694879638
E_G_cost_borrowing_on_rev_ratio,0.001223661314124036
E_G_compre_income_tcgro_4q,0.001226940471533966
E_G_payables_agro_1q,0.001275852819664236
E_G_interest_expense_rgro_4q,0.0012800800437572368
E_G_gross_property_agro_4q,0.0013022874242298755
E_G_retained_earnings_on_tot_cap_ratio,0.0013047715099284041
E_G_repurchase_stock_agro_4q,0.0013235208752400585
E_G_capex_agro_4q,0.0013923839784671043
E_G_net_debt_on_rev_ratio,0.0013929247679553836
E_G_ammor_intangibles_rgro_4q,0.0013977260955372439
E_G_net_income_inc_rgro_4q,0.0013991244969082327
E_G_payables_on_tot_cap_ratio,0.0014058087102572503
E_G_unusual_items_on_tot_cap_ratio,0.0014205812082431657
E_G_repurchase_stock_rgro_1q,0.0014463446118930135
E_G_cash_acquisitions_on_rev_ratio,0.001477335834287008
E_G_tangible_book_tcgro_4q,0.0015475016532873974
E_G_inventory_rgro_4q,0.0015595136367162032
E_G_rev_gro_five_on_rev_ratio,0.0017013017977592693
