feature,mean_importance
E_G_cost_borrowing_on_tot_cap_ratio,-0.00632020848469148
E_G_net_income_inc_agro_1q,-0.005640989102988469
E_G_net_debt_on_assets_ratio,-0.005403813790366929
E_G_shares_out_on_rev_ratio,-0.0046822437480107506
E_G_ebitda_rgro_4q,-0.0034804581566934335
E_G_current_assets_tcgro_4q,-0.0032339888006580053
E_G_total_debt_on_rev_ratio_multiply_E_G_retained_earnings_on_assets_ratio,-0.003067976737445155
E_G_net_inc_gro_five_agro_4q,-0.0028076593321513465
E_G_int_div_income_rgro_4q,-0.0028004002197972054
E_G_issuance_stock_on_rev_ratio,-0.002627015482369199
E_G_tangible_book_tcgro_1q,-0.0025747488689247034
E_G_total_debt_agro_4q,-0.002461427147200934
E_G_net_debt_on_tot_cap_ratio,-0.0024332142563777024
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_cash_investing_agro_1q,-0.0023273019226384252
E_G_cost_borrowing_tcgro_1q,-0.002211004317962706
E_G_total_assets_tcgro_4q,-0.0021039516205174193
E_G_capex_tcgro_1q,-0.002090417145928991
E_G_cash_investing_on_rev_ratio,-0.0019867198559314846
E_G_def_tax_assets_agro_1q,-0.0019803452926440814
E_G_current_liabilities_tcgro_1q,-0.0018108093633953715
E_G_depre_amor_rgro_1q,-0.0018054506466238852
E_G_working_cap_on_tot_cap_ratio,-0.001784018533163545
E_G_def_tax_liability_on_assets_ratio,-0.0016228529868401952
E_G_assets_gro_five_on_tot_cap_ratio,-0.0016190443305832414
E_G_inventory_rgro_4q,-0.0015994801140911008
E_G_ebit_on_rev_ratio,-0.0015890950086877797
E_G_current_liabilities_agro_1q,-0.0015728324614017407
E_G_int_div_income_tcgro_4q,-0.001467863444669315
E_G_repurchase_stock_agro_4q,-0.0014126801157352987
E_G_total_assets_agro_4q,-0.0013698372443989525
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_ammor_intangibles_on_assets_ratio,-0.0013484806865045607
E_G_asset_writedown_on_rev_ratio,-0.0012981769449221137
E_G_ebt_x_unusual_on_rev_ratio,-0.001223990702080524
E_G_sga_tcgro_4q,-0.0012008339757463183
E_G_compre_income_rgro_4q,-0.0011959395397745265
E_G_current_liabilities_on_rev_ratio,-0.0011634825586116948
E_G_current_assets_on_tot_cap_ratio,-0.0011468554643384477
E_G_total_div_rgro_1q,-0.0010814241811274105
E_G_gross_property_on_rev_ratio,-0.0010749754645507092
E_G_assets_gro_five_on_rev_ratio,-0.0010617761647744085
E_G_other_expenses_agro_4q,-0.0009492215189624952
E_G_retained_earnings_on_tot_cap_ratio,-0.0008781243079339252
E_G_cash_financing_on_tot_cap_ratio,-0.0008439475406900821
E_G_cash_equi_on_assets_ratio,-0.0008342653100013697
E_G_int_div_income_on_tot_cap_ratio,-0.0007791710590512424
E_G_interest_expense_on_tot_cap_ratio,-0.0007465928809861188
E_G_total_debt_tcgro_4q,-0.0007348099899936123
E_G_tax_expense_tcgro_4q_diff_E_G_cash_financing_on_tot_cap_ratio,-0.0007236743666839129
E_G_gross_property_agro_4q,-0.0007189152882649652
E_G_net_inc_gro_five_rgro_4q,-0.0006778340507231029
E_G_net_property_on_rev_ratio,-0.000630305981489454
E_G_current_assets_on_rev_ratio_ratio_E_G_cash_equi_on_tot_cap_ratio,-0.0006033023714000829
E_G_cash_financing_on_tot_cap_ratio_sum_E_G_total_div_rgro_1q,-0.0005801141893263196
E_G_common_equity_agro_1q,-0.0005393103676140876
