feature,mean_importance
E_G_inventory_on_rev_ratio,-0.005676889960571985
E_G_gross_property_agro_1q,-0.004467129972988948
E_G_capex_on_assets_ratio,-0.004402305133812412
E_G_net_property_on_assets_ratio,-0.004295374867230995
E_G_interest_expense_rgro_4q,-0.004042648871040444
E_G_assets_gro_five_on_rev_ratio,-0.0037143576359663253
E_G_total_div_rgro_4q,-0.003482417814341621
E_G_depre_amor_rgro_1q,-0.0031562334367722265
E_G_other_expenses_agro_1q,-0.003081809393971979
E_G_ammor_intangibles_on_assets_ratio,-0.002939103092848816
E_G_net_debt_on_rev_ratio,-0.0028996741126120717
E_G_capex_rgro_4q,-0.0028940880898867594
E_G_receivables_on_rev_ratio,-0.002824649217745412
E_G_asset_writedown_agro_1q,-0.0027557046628699845
E_G_depre_amor_on_tot_cap_ratio,-0.0027269397372254645
E_G_total_revenues_tcgro_1q,-0.002679399403698013
E_G_capex_on_rev_ratio,-0.002563329936010006
E_G_cash_investing_agro_4q,-0.0024815762861372546
E_G_total_intangibles_rgro_1q,-0.002411832417382476
E_G_capex_on_tot_cap_ratio,-0.0023771489220549393
E_G_ebitda_on_tot_cap_ratio,-0.0023733072189825234
E_G_net_property_on_rev_ratio,-0.002352338689177458
E_G_ebitda_rgro_4q,-0.002335403411355541
E_G_total_debt_on_rev_ratio,-0.0019523869773804714
E_G_ammor_intangibles_rgro_4q,-0.0018636399111974012
E_G_net_inc_gro_five_rgro_1q,-0.0018441347669626794
E_G_cogs_rgro_4q,-0.0017671073096367617
E_G_net_income_inc_on_rev_ratio,-0.001730833763441786
E_G_issuance_stock_on_rev_ratio,-0.0016957858464918597
E_G_total_intangibles_agro_1q,-0.0016899885088752064
E_G_tangible_book_rgro_4q,-0.00168429367582823
E_G_shares_out_agro_1q,-0.001662029945101673
E_G_current_liabilities_on_tot_cap_ratio,-0.0015791277304044505
E_G_gross_property_tcgro_1q,-0.0013971920523565995
E_G_total_intangibles_on_rev_ratio,-0.0013070737894581353
E_G_retained_earnings_on_assets_ratio,-0.0012094040725217693
E_G_unusual_items_agro_1q,-0.0011266058540182699
E_G_cash_acquisitions_tcgro_4q,-0.001114379957774503
E_G_payables_on_rev_ratio,-0.0010908551093365304
E_G_quick_ratio_on_tot_cap_ratio,-0.001085920432045606
E_G_cash_investing_on_rev_ratio,-0.0010097492082659977
E_G_net_property_rgro_4q,-0.0009461702379006676
E_G_assets_gro_five_agro_4q,-0.0009355680733975413
E_G_tangible_book_on_tot_cap_ratio,-0.0009192164845425399
E_G_shares_out_rgro_4q,-0.0008870255160932539
E_G_ops_expenses_agro_4q,-0.0008705012324611072
E_G_ammor_intangibles_on_rev_ratio,-0.0008162516509369721
E_G_restructuring_charges_on_assets_ratio,-0.0008094791411603852
E_G_issuance_stock_on_assets_ratio,-0.0008024099316173095
E_G_ebt_x_unusual_rgro_4q,-0.0007997549421590256
E_G_cash_financing_tcgro_1q,-0.0006809163507021764
E_G_cogs_on_rev_ratio,-0.0006770038286796343
E_G_net_debt_agro_1q,-0.0005282607227910851
E_G_cash_financing_on_rev_ratio,-0.00034257076483557025
E_G_receivables_on_tot_cap_ratio,-0.00032905345218103843
E_G_ammor_intangibles_on_tot_cap_ratio,-0.000315459389323558
E_G_rev_gro_five_on_rev_ratio,-0.00028758867275597845
E_G_cash_operations_agro_1q,-0.000286041188715136
E_G_int_div_income_tcgro_4q,-0.0001694999796990171
E_G_compre_income_on_assets_ratio,-0.0001452904044423553
E_G_ops_expenses_tcgro_4q,-0.00012540133766998364
E_G_effective_tax_rate_on_tot_cap_ratio,-9.113648314107436e-05
E_G_cost_borrowing_on_assets_ratio,-6.689270736777164e-05
E_G_cash_acquisitions_on_assets_ratio,-5.1379321652134104e-05
E_G_total_intangibles_agro_4q,-4.02228897426804e-05
E_G_tax_expense_on_rev_ratio,-2.8291634038590806e-05
E_G_rev_gro_five_tcgro_4q,-2.2137477756767333e-05
E_G_capex_agro_1q,0.00012391128468820513
E_G_net_property_rgro_1q,0.00022195696580180614
E_G_total_liabilities_tcgro_1q,0.0002770504859306966
E_G_def_tax_liability_tcgro_1q,0.0003088003196318301
E_G_tangible_book_on_assets_ratio,0.0003578588429511864
E_G_current_assets_rgro_1q,0.0004464564541115434
E_G_net_debt_on_tot_cap_ratio,0.0004529796617607218
E_G_ammor_intangibles_tcgro_1q,0.0005246125142751134
E_G_interest_expense_on_tot_cap_ratio,0.0005467785977276041
E_G_tax_expense_on_assets_ratio,0.0005497958349265586
E_G_ammor_intangibles_agro_4q,0.0005548201625017013
E_G_rev_gro_five_on_tot_cap_ratio,0.00057568889973314
E_G_net_property_agro_4q,0.000641240790171671
E_G_total_assets_rgro_4q,0.0006927089991248803
E_G_other_expenses_rgro_4q,0.0006949742882385257
E_G_cash_acquisitions_on_rev_ratio,0.0008790704342164002
E_G_assets_gro_five_agro_1q,0.0009651941172321044
E_G_cogs_tcgro_1q,0.001040802795317397
E_G_working_cap_on_assets_ratio,0.0010739260857338452
