feature,mean_importance
E_G_receivables_tcgro_4q,-0.0035186348183908088
E_G_ebt_x_unusual_agro_1q,-0.0029990261635896576
E_G_net_inc_gro_five_rgro_1q,-0.0022536287253076327
E_G_gross_property_agro_1q,-0.001998580884864665
E_G_cash_investing_on_rev_ratio,-0.001985139157515148
E_G_net_property_on_assets_ratio,-0.001665465469340599
E_G_rev_gro_five_tcgro_4q,-0.0014310539830668322
E_G_net_property_rgro_1q,-0.0012964209865843456
E_G_total_liabilities_tcgro_1q,-0.0011404544241681025
E_G_payables_on_rev_ratio,-0.0010321946211287569
E_G_sga_on_tot_cap_ratio,-0.0009408673668160117
E_G_cash_acquisitions_on_rev_ratio,-0.0009383190548692633
E_G_tax_expense_on_rev_ratio,-0.0008554862008695263
E_G_net_debt_on_tot_cap_ratio,-0.0008503874762743391
E_G_issuance_stock_on_tot_cap_ratio,-0.0006954642694744883
E_G_total_intangibles_on_tot_cap_ratio,-0.0005997293129991976
E_G_ammor_intangibles_tcgro_1q,-0.0005116125950222373
E_G_other_expenses_rgro_4q,-0.0005034097166276453
E_G_cash_financing_on_rev_ratio,-0.0004468971298437041
E_G_unusual_items_agro_1q,-0.0004332478125712136
E_G_compre_income_on_assets_ratio,-0.0004294863786481362
E_G_rev_gro_five_agro_4q,-0.0004092252615095937
E_G_rev_gro_five_on_tot_cap_ratio,-0.0003838997750230777
E_G_total_intangibles_on_rev_ratio,-0.0003125296895254648
E_G_cash_acquisitions_tcgro_4q,-0.00028479049829038816
E_G_capex_agro_1q,-0.00022702937977441272
E_G_tangible_book_on_tot_cap_ratio,-0.00015983558699956825
E_G_assets_gro_five_agro_1q,-4.566616563723702e-05
E_G_tangible_book_on_rev_ratio,-3.0326775746480904e-05
E_G_int_div_income_on_assets_ratio,-9.05390770336023e-06
E_G_cogs_tcgro_1q,1.415848530972319e-07
E_G_tangible_book_rgro_4q,7.002328477884179e-05
E_G_current_liabilities_agro_4q,0.0001780269966128456
E_G_receivables_agro_4q,0.00021522395315382026
E_G_ammor_intangibles_agro_4q,0.00023651736227995324
E_G_tangible_book_on_assets_ratio,0.0002930139004206356
E_G_capex_on_rev_ratio,0.00034680027111434476
E_G_ops_expenses_tcgro_4q,0.000351432323655676
E_G_cost_borrowing_on_assets_ratio,0.00038464251073648813
E_G_gross_property_tcgro_1q,0.00045156201626663786
E_G_rev_gro_five_on_rev_ratio,0.00047309799761953154
E_G_total_assets_rgro_4q,0.0005233505823851514
E_G_current_assets_rgro_1q,0.000525092934945659
E_G_restructuring_charges_on_assets_ratio,0.0005346273757520726
E_G_receivables_on_tot_cap_ratio,0.0005526297014247117
E_G_net_income_inc_on_rev_ratio,0.0005578699037322443
E_G_shares_out_on_tot_cap_ratio,0.0005704214848667565
E_G_capex_on_tot_cap_ratio,0.0007342068499144316
E_G_cash_acquisitions_on_assets_ratio,0.0008019661606565199
E_G_net_property_on_rev_ratio,0.0008155330223284074
E_G_net_debt_agro_1q,0.0008340787319482956
E_G_int_div_income_tcgro_4q,0.0008739819260729087
E_G_total_revenues_tcgro_1q,0.0009270387501065902
E_G_asset_writedown_agro_1q,0.0010158709651845621
E_G_cash_financing_tcgro_1q,0.0010243906784835554
E_G_tax_expense_on_assets_ratio,0.0010902689269765898
E_G_current_liabilities_on_tot_cap_ratio,0.001115963231567796
E_G_other_expenses_agro_1q,0.001121232524927207
E_G_common_equity_on_tot_cap_ratio,0.0011360316603320042
E_G_issuance_stock_on_rev_ratio,0.0012099443953178858
E_G_total_intangibles_rgro_1q,0.0012105702131162354
E_G_total_intangibles_agro_4q,0.001267232682697006
E_G_interest_expense_on_tot_cap_ratio,0.0012895087603209566
E_G_asset_writedown_tcgro_4q,0.0013091332142791013
E_G_cost_borrowing_on_tot_cap_ratio,0.001444387570125627
E_G_cash_operations_agro_1q,0.0014522668557754193
E_G_sga_agro_4q,0.0014698290373846845
E_G_issuance_stock_tcgro_4q,0.0014867529781211531
E_G_total_div_rgro_4q,0.001503540207825782
E_G_def_tax_liability_tcgro_1q,0.001622532996380399
E_G_ops_expenses_agro_4q,0.0016225606329642983
E_G_assets_gro_five_on_tot_cap_ratio,0.0017479409418919567
E_G_tangible_book_rgro_1q,0.0018625750563354472
