feature,mean_importance
E_G_total_debt_on_rev_ratio,-0.005462693188800582
E_G_cash_financing_rgro_4q,-0.004628406448376865
E_G_total_revenues_tcgro_1q,-0.0038087174284388015
E_G_current_assets_rgro_1q,-0.003787228449367586
E_G_cash_operations_tcgro_4q,-0.0031045002722873915
E_G_net_debt_on_rev_ratio,-0.0026832237453618844
E_G_assets_gro_five_agro_1q,-0.0024015412627350517
E_G_ammor_intangibles_on_rev_ratio,-0.002122799453228419
E_G_receivables_tcgro_4q,-0.0021157883776384947
E_G_cogs_on_rev_ratio,-0.0019056804691608199
E_G_capex_agro_1q,-0.0018941587728201759
E_G_total_intangibles_agro_4q,-0.0018661922836482158
E_G_net_property_on_rev_ratio,-0.001723650948414235
E_G_tangible_book_on_rev_ratio,-0.0016118299727597262
E_G_total_liabilities_tcgro_1q,-0.0016058666828568159
E_G_gross_property_tcgro_1q,-0.001594292880515502
E_G_interest_expense_on_tot_cap_ratio,-0.0014984086753963787
E_G_ammor_intangibles_on_assets_ratio,-0.0014766898254949035
E_G_rev_gro_five_tcgro_4q,-0.0014430435769738014
E_G_net_property_rgro_1q,-0.001409281806431162
E_G_gross_property_agro_1q,-0.001330271696659524
E_G_total_div_rgro_4q,-0.0013000631999736556
E_G_cash_acquisitions_tcgro_4q,-0.0012834016408440729
E_G_sga_agro_4q,-0.0011113047116565133
E_G_total_intangibles_on_tot_cap_ratio,-0.0010361930748748916
E_G_tangible_book_rgro_1q,-0.0009777752705844688
E_G_issuance_stock_rgro_4q,-0.0008226148274030676
E_G_current_liabilities_on_tot_cap_ratio,-0.0006917642404313029
E_G_effective_tax_rate_on_tot_cap_ratio,-0.0006753218599346522
E_G_receivables_agro_4q,-0.0006468171385714538
E_G_ebt_x_unusual_rgro_4q,-0.0006316868549840037
E_G_repurchase_stock_rgro_4q,-0.000627927604722811
E_G_cost_borrowing_on_rev_ratio,-0.0006131379481661758
E_G_receivables_on_rev_ratio,-0.0005056553793264418
E_G_cash_operations_rgro_4q,-0.00047681067101355
E_G_other_expenses_agro_1q,-0.0004709343990954906
E_G_shares_out_on_rev_ratio,-0.0003238188418550725
E_G_ops_expenses_tcgro_4q,-0.0002826537800235451
E_G_net_debt_on_tot_cap_ratio,-0.0002645536615471067
E_G_ammor_intangibles_on_tot_cap_ratio,-0.00025428180010161894
E_G_ops_expenses_agro_4q,-0.00023624822975046867
E_G_ebt_x_unusual_agro_1q,-0.0001494069320817304
E_G_ebitda_rgro_4q,-0.00011661059193104339
E_G_cash_investing_agro_4q,-6.764361821809395e-05
E_G_sga_on_tot_cap_ratio,3.736380224881319e-05
E_G_capex_on_rev_ratio,0.0002163590703966989
E_G_net_income_inc_on_rev_ratio,0.0002396491966030534
E_G_current_liabilities_agro_4q,0.00027088481005895784
E_G_net_inc_gro_five_rgro_1q,0.0002852922938836766
E_G_cash_financing_tcgro_1q,0.00029117136082378313
E_G_receivables_on_tot_cap_ratio,0.0003013654843878943
E_G_ammor_intangibles_agro_4q,0.00030808033416398486
E_G_ammor_intangibles_rgro_4q,0.0003312748516702491
E_G_inventory_on_rev_ratio,0.00036274227962722615
E_G_restructuring_charges_on_assets_ratio,0.0004357543334045366
E_G_cost_borrowing_on_assets_ratio,0.00046792451280580627
E_G_cash_acquisitions_on_assets_ratio,0.00047710724759945087
E_G_rev_gro_five_on_rev_ratio,0.000501497860724387
E_G_capex_on_tot_cap_ratio,0.0005159006306791891
E_G_def_tax_liability_on_assets_ratio,0.0005249830059444016
E_G_tangible_book_rgro_4q,0.0005280890744521871
E_G_net_property_rgro_4q,0.0005453707573476518
E_G_cash_operations_agro_4q,0.000665614356654709
E_G_tax_expense_on_assets_ratio,0.0006755584731938713
E_G_tangible_book_on_assets_ratio,0.0007708338090772649
E_G_total_intangibles_agro_1q,0.0007981025249848894
E_G_payables_on_rev_ratio,0.0008356034635349507
E_G_tangible_book_on_tot_cap_ratio,0.0008486450603057971
E_G_cash_acquisitions_on_rev_ratio,0.0008679502564110208
E_G_total_intangibles_rgro_1q,0.0008697936491076752
E_G_total_assets_rgro_4q,0.0008821182716066356
E_G_ebitda_on_tot_cap_ratio,0.0009472529025455701
E_G_ammor_intangibles_tcgro_1q,0.0010444565594059263
E_G_capex_on_assets_ratio,0.0010583645027127607
E_G_issuance_stock_tcgro_4q,0.0010631072360742012
E_G_depre_amor_on_tot_cap_ratio,0.001081525491213442
E_G_asset_writedown_tcgro_4q,0.0011000740239063167
E_G_ops_expenses_rgro_4q,0.0011112084349367835
E_G_cash_investing_on_rev_ratio,0.0011237798132756494
E_G_quick_ratio_on_tot_cap_ratio,0.0011674489824300526
E_G_total_intangibles_on_rev_ratio,0.0011864995667331345
E_G_asset_writedown_agro_1q,0.001243546926287642
E_G_cogs_tcgro_1q,0.00126490676022174
E_G_rev_gro_five_agro_4q,0.0012747529759079557
E_G_depre_amor_rgro_1q,0.0012939808769094063
E_G_cogs_rgro_4q,0.001299389417228547
E_G_ebit_tcgro_4q,0.001333140753601203
E_G_shares_out_on_tot_cap_ratio,0.0013625623171037548
E_G_rev_gro_five_on_tot_cap_ratio,0.0013924504081595846
E_G_int_div_income_on_assets_ratio,0.0014019257776457738
E_G_other_expenses_on_assets_ratio,0.0014485809844531738
E_G_other_expenses_rgro_4q,0.0014711857150852103
E_G_net_property_agro_4q,0.0015130538897158764
E_G_interest_expense_rgro_4q,0.001576188997594896
E_G_compre_income_agro_1q,0.0016192444525951698
E_G_int_div_income_on_rev_ratio,0.0017435690512436319
E_G_tax_expense_on_rev_ratio,0.0018619420628623318
E_G_common_equity_on_tot_cap_ratio,0.001888691992800462
E_G_cash_operations_agro_1q,0.0019808756638779014
E_G_def_tax_liability_tcgro_1q,0.0020083422439255982
E_G_cash_operations_on_assets_ratio,0.002105547684931408
E_G_issuance_stock_on_rev_ratio,0.0021866219298096066
E_G_net_property_on_assets_ratio,0.002206257068051076
E_G_compre_income_tcgro_4q,0.0022490447168674764
E_G_net_debt_agro_1q,0.002416277499541153
E_G_net_inc_gro_five_agro_4q,0.0024555471999739955
E_G_compre_income_on_assets_ratio,0.0025096323975903334
E_G_depre_amor_rgro_4q,0.0025148428631511675
E_G_retained_earnings_on_assets_ratio,0.0027206375947148253
E_G_shares_out_rgro_4q,0.002929429265160477
E_G_shares_out_agro_1q,0.002940059007693674
E_G_unusual_items_agro_1q,0.003182629757928779
E_G_unusual_items_on_assets_ratio,0.003183313709484226
E_G_working_cap_on_assets_ratio,0.003192234750493572
E_G_int_div_income_tcgro_4q,0.0033961585556336995
E_G_rev_gro_five_on_assets_ratio,0.0036131331441020655
E_G_issuance_stock_on_assets_ratio,0.0036574052909772448
E_G_gross_profit_rgro_4q,0.0036645869954365475
E_G_issuance_stock_on_tot_cap_ratio,0.003826255937267231
E_G_cost_borrowing_on_tot_cap_ratio,0.003925520426916474
E_G_assets_gro_five_on_rev_ratio,0.004990522364626493
E_G_cash_financing_on_rev_ratio,0.005197772055579297
E_G_assets_gro_five_on_tot_cap_ratio,0.005392348851365314
E_G_compre_income_agro_4q,0.005462390161968922
E_G_capex_rgro_4q,0.0063840923709246765
E_G_sga_on_rev_ratio,0.007300314482741566
E_G_assets_gro_five_agro_4q,0.007791897462516062
E_G_depre_amor_on_assets_ratio,0.0086014085209555
E_G_ebitda_on_rev_ratio,0.012202447537523886
E_G_cash_operations_on_tot_cap_ratio,0.023764210809966067
E_G_net_debt_tcgro_4q,0.02560540525798275
E_G_gross_profit_rgro_1q,0.030530065891248258
E_G_cash_operations_on_rev_ratio,0.03229783012113897
