feature,mean_importance
E_G_depre_amor_rgro_4q,-0.009316896668120012
E_G_ebit_tcgro_4q,-0.003443499317280929
E_G_shares_out_rgro_4q,-0.0026710215388792147
E_G_capex_on_tot_cap_ratio,-0.0023544953569819226
E_G_cash_acquisitions_tcgro_4q,-0.00227280742603021
E_G_tangible_book_rgro_1q,-0.0020749535496769945
E_G_tax_expense_on_assets_ratio,-0.00199864081145541
E_G_def_tax_liability_tcgro_1q,-0.0019723537064665676
E_G_ammor_intangibles_on_tot_cap_ratio,-0.0016670466380783288
E_G_net_inc_gro_five_rgro_1q,-0.001464541808091291
E_G_ammor_intangibles_agro_4q,-0.0014275433638062164
E_G_net_income_inc_on_rev_ratio,-0.0014180560657927389
E_G_tangible_book_on_tot_cap_ratio,-0.0014034115115841184
E_G_total_div_rgro_4q,-0.0013808251999167798
E_G_assets_gro_five_agro_1q,-0.0013317887677723906
E_G_rev_gro_five_agro_4q,-0.0012973058852117636
E_G_shares_out_agro_1q,-0.0012004896240997986
E_G_net_debt_agro_1q,-0.0011924068666506304
E_G_issuance_stock_on_tot_cap_ratio,-0.0011896045090713735
E_G_rev_gro_five_on_assets_ratio,-0.001171641551164737
E_G_cash_financing_rgro_4q,-0.0011364346548864534
E_G_ebt_x_unusual_agro_1q,-0.0010615412802434387
E_G_total_liabilities_tcgro_1q,-0.0009982448390231213
E_G_total_intangibles_on_rev_ratio,-0.000902809140278693
E_G_rev_gro_five_on_rev_ratio,-0.0008450906016143733
E_G_ebt_x_unusual_rgro_4q,-0.000831765077867086
E_G_tangible_book_on_assets_ratio,-0.0006879336886435716
E_G_ops_expenses_rgro_4q,-0.0006740833316039585
E_G_int_div_income_on_assets_ratio,-0.0005563243946445917
E_G_inventory_on_rev_ratio,-0.0004628516043407416
E_G_current_assets_rgro_1q,-0.00042644053686419214
E_G_net_property_rgro_4q,-0.0004145654165105039
E_G_compre_income_agro_1q,-0.0003532739887879832
E_G_total_intangibles_agro_1q,-0.00032878568216286873
E_G_retained_earnings_on_assets_ratio,-0.00029970029593410217
E_G_tangible_book_on_rev_ratio,-0.000249161128469344
E_G_gross_property_tcgro_1q,-0.00023545610794697413
E_G_cash_financing_on_rev_ratio,-0.00021103229136872902
E_G_rev_gro_five_tcgro_4q,-0.00014914864769078885
E_G_ops_expenses_agro_4q,-0.00010996333181703121
E_G_total_debt_on_rev_ratio,-0.00010922149630151478
E_G_other_expenses_agro_1q,-8.750295966113431e-05
E_G_ammor_intangibles_tcgro_1q,-7.797058132043011e-05
E_G_assets_gro_five_on_rev_ratio,-6.651650210909299e-05
E_G_net_property_on_assets_ratio,-6.005745602827295e-05
E_G_tax_expense_on_rev_ratio,-5.594358783600484e-05
E_G_total_assets_rgro_4q,-4.7042251236439904e-05
E_G_interest_expense_on_tot_cap_ratio,-3.0273186563323228e-05
E_G_depre_amor_rgro_1q,-2.4925689250754333e-05
E_G_cogs_tcgro_1q,7.778142988250636e-05
E_G_net_property_rgro_1q,0.00019844745544795873
E_G_unusual_items_agro_1q,0.00027783353288765025
E_G_cash_financing_tcgro_1q,0.0002828094849002483
E_G_asset_writedown_agro_1q,0.00030874179717563786
